source_row,perturbation_id,masked_feature_count,unmasked_feature_count,used_fallback_to_all_rows,candidate_count_true,min_tie_count,masked_feature_admissible,exact_match_unmasked,near_match_unmasked_le_0_05,near_match_unmasked_le_0_10,l2_distance_unmasked,hamming_distance_unmasked,reference_full_l2_to_perturbed,reference_full_hamming_to_perturbed,selected_index
6788,19,2,9,False,10445,92,True,True,True,True,0.0,0.0,0.028284244239330292,2,1829
6788,20,1,10,False,10446,92,True,True,True,True,0.0,0.0,0.019999980926513672,1,3225
6788,21,8,3,True,10531,1,False,True,True,True,0.0,0.0,0.6474565863609314,8,1969
6788,22,1,10,False,2992,92,True,True,True,True,0.0,0.0,0.019999995827674866,1,7965
6788,23,11,0,True,10531,1,False,,,,,,0.7927168607711792,11,8060
6788,24,10,1,True,10531,1,False,False,False,False,0.3999999761581421,1.0,0.6723094582557678,11,4075
6788,25,1,10,False,5,1,True,False,False,False,0.8246211409568787,6.0,0.8248636722564697,7,8997
6788,26,10,1,True,10531,2,False,False,False,False,0.19999998807907104,1.0,0.7668116092681885,11,3329
6788,27,3,8,False,2,1,True,False,False,False,0.5656853914260864,2.0,0.5667451024055481,5,9647
6788,28,6,5,True,10531,1,False,False,False,False,0.4000000059604645,1.0,0.8114185333251953,7,1969
6788,29,11,0,True,10531,1,False,,,,,,0.7927168607711792,11,8060
6788,30,3,8,False,1,1,True,False,False,False,0.7211102843284607,2.0,0.7219418883323669,5,6335
6788,31,1,10,False,53,1,True,True,True,True,0.0,0.0,0.019999995827674866,1,406
3390,0,5,6,True,10531,1,False,False,False,False,0.3464101552963257,3.0,0.5157518982887268,8,10496
3390,1,8,3,True,10531,1,False,False,False,False,0.4898979365825653,3.0,0.622253954410553,11,6271
3390,2,4,7,True,10531,1,False,False,False,False,0.2828426957130432,2.0,0.35999998450279236,6,5033
3390,3,11,0,True,10531,1,False,,,,,,0.7927168607711792,11,8060
3390,4,1,10,False,53,1,True,False,False,False,0.20000001788139343,1.0,0.20099753141403198,2,422
3390,5,7,4,True,10531,1,False,True,True,True,0.0,0.0,0.6089335680007935,7,9950
3390,6,5,6,True,10531,1,False,False,False,False,0.20000001788139343,1.0,0.7549834251403809,6,2163
3390,7,6,5,True,10531,2,False,False,False,False,0.19999998807907104,1.0,0.7002856731414795,7,5293
3390,8,5,6,True,10531,2,False,False,False,False,0.2828426957130432,2.0,0.5234501361846924,7,1969
3390,9,8,3,True,10531,1,False,True,True,True,0.0,0.0,0.5685068368911743,8,3329
3390,10,10,1,True,10531,1,False,True,True,True,0.0,0.0,0.7402702569961548,10,3329
3390,11,3,8,False,1,1,True,False,False,False,1.1489125490188599,8.0,1.1494346857070923,11,53
3390,12,8,3,True,10531,1,False,True,True,True,0.0,0.0,0.6092618703842163,8,1969
3390,13,7,4,True,10531,1,False,True,True,True,0.0,0.0,0.8214621543884277,7,2669
3390,14,8,3,True,10531,2,False,False,False,False,0.20000001788139343,1.0,0.7343024611473083,9,9382
3390,15,2,9,True,10531,9,False,True,True,True,0.0,0.0,0.4741308093070984,2,8068
3390,16,7,4,True,10531,1,False,False,False,False,0.20000001788139343,1.0,0.5317894220352173,8,2163
3390,17,5,6,False,1,1,True,False,False,False,0.8944271802902222,6.0,0.8955445289611816,11,53
3390,18,6,5,True,10531,1,False,False,False,False,0.19999998807907104,1.0,0.6280127763748169,7,423
3390,19,6,5,True,10531,1,False,False,False,False,0.20000001788139343,1.0,0.7002857327461243,7,1969
3390,20,9,2,True,10531,1,False,False,False,False,0.20000001788139343,1.0,0.8170679211616516,10,7267
3390,21,1,10,False,26,3,True,False,False,False,0.20000001788139343,1.0,0.20099753141403198,2,8853
3390,22,1,10,False,573,2,True,False,False,False,0.2828426957130432,2.0,0.28354892134666443,3,4043
3390,23,11,0,True,10531,1,False,,,,,,0.7927168607711792,11,8060
3390,24,10,1,True,10531,2,False,True,True,True,0.0,0.0,0.7402702569961548,10,9382
3390,25,5,6,True,10531,1,False,False,False,False,0.19999998807907104,1.0,0.43127715587615967,6,10496
3390,26,11,0,True,10531,1,False,,,,,,0.7927168607711792,11,8060
3390,27,4,7,True,10531,6,False,True,True,True,0.0,0.0,0.4749736785888672,4,9934
3390,28,10,1,True,10531,1,False,True,True,True,0.0,0.0,0.7402702569961548,10,3329
3390,29,3,8,True,10531,2,False,False,False,False,0.19999998807907104,1.0,0.4660472273826599,4,4046
3390,30,5,6,True,10531,7,False,False,False,False,0.20000001788139343,1.0,0.5603570938110352,6,361
3390,31,4,7,True,10531,2,False,False,False,False,0.2828426957130432,2.0,0.4749736785888672,6,9520
1934,0,4,7,True,10531,1,False,False,False,False,0.19999998807907104,1.0,0.5153639912605286,5,7787
1934,1,6,5,True,10531,1,False,False,False,False,0.4000000059604645,1.0,0.6945502758026123,7,9950
1934,2,6,5,True,10531,1,False,False,False,False,0.2828426957130432,2.0,0.6945502758026123,8,5640
1934,3,4,7,True,10531,1,False,False,False,False,0.2828426957130432,2.0,0.5075430870056152,6,8316
1934,4,7,4,True,10531,1,False,False,False,False,0.2828426957130432,2.0,0.8116649985313416,9,5640
1934,5,9,2,True,10531,2,False,False,False,False,0.4472135901451111,2.0,0.836421012878418,11,3329
1934,6,2,9,False,1,1,True,False,False,False,1.039230465888977,8.0,1.039615273475647,10,8997
1934,7,9,2,True,10531,1,False,False,False,False,0.20000001788139343,1.0,0.7665507793426514,10,1969
1934,8,7,4,True,10531,1,False,False,False,False,0.20000001788139343,1.0,0.48456165194511414,8,8060
1934,9,2,9,False,1,1,True,False,False,False,1.3266499042510986,8.0,1.3269513845443726,10,26
1934,10,5,6,True,10531,1,False,False,False,False,0.20000001788139343,1.0,0.6403124332427979,6,1954
1934,11,5,6,True,10531,1,False,False,False,False,0.4000000059604645,4.0,0.7169379591941833,9,423
1934,12,7,4,True,10531,1,False,False,False,False,0.4000000059604645,1.0,0.8595348000526428,8,2163
1934,13,6,5,True,10531,2,False,False,False,False,0.3464101552963257,3.0,0.7552483677864075,9,5670
1934,14,1,10,False,10446,427,True,True,True,True,0.0,0.0,0.019999980926513672,1,2731
1934,15,9,2,True,10531,1,False,True,True,True,0.0,0.0,0.7613146305084229,9,6271
1934,16,6,5,True,10531,1,False,True,True,True,0.0,0.0,0.3136877417564392,6,7379
1934,17,7,4,True,10531,1,False,False,False,False,0.4898979067802429,3.0,0.6593936681747437,10,1025
1934,18,2,9,False,49,2,True,True,True,True,0.0,0.0,0.02828427590429783,2,4256
1934,19,5,6,True,10531,1,False,False,False,False,0.3464101552963257,3.0,0.6648308038711548,8,7204
1934,20,1,10,False,2992,83,True,True,True,True,0.0,0.0,0.019999995827674866,1,2372
1934,21,8,3,True,10531,2,False,False,False,False,0.4472135901451111,2.0,0.8361818790435791,10,9382
1934,22,8,3,True,10531,1,False,False,False,False,0.4898979067802429,3.0,0.6596968770027161,11,1025
1934,23,2,9,False,1,1,True,False,False,False,1.2961480617523193,9.0,1.2964566946029663,11,53
1934,24,10,1,True,10531,1,False,True,True,True,0.0,0.0,0.7720103859901428,10,1969
1934,25,7,4,True,10531,1,False,False,False,False,0.19999998807907104,1.0,0.48456165194511414,8,9382
1934,26,8,3,True,10531,1,False,False,False,False,0.2828426957130432,2.0,0.7288347482681274,10,8954
1934,27,9,2,True,10531,1,False,True,True,True,0.0,0.0,0.7400000095367432,9,9382
1934,28,2,9,True,10531,12,False,True,True,True,0.0,0.0,0.22090721130371094,2,5044
1934,29,11,0,True,10531,1,False,,,,,,0.7927168607711792,11,8060
1934,30,7,4,True,10531,1,False,False,False,False,0.2828426957130432,2.0,0.634665310382843,9,3329
1934,31,9,2,True,10531,1,False,True,True,True,0.0,0.0,0.7717512845993042,9,1969
5078,0,7,4,True,10531,1,False,False,False,False,0.4000000059604645,1.0,0.634665310382843,8,4075
5078,1,5,6,True,10531,1,False,False,False,False,0.3999999761581421,4.0,0.5531726479530334,9,4853
5078,2,11,0,True,10531,1,False,,,,,,0.7927168607711792,11,8060
5078,3,2,9,False,1,1,True,False,False,False,0.9165151715278625,7.0,0.9169515371322632,9,8997
5078,4,1,10,False,10446,41,True,True,True,True,0.0,0.0,0.019999980926513672,1,4028
5078,5,8,3,True,10531,1,False,True,True,True,0.0,0.0,0.5396294593811035,8,4075
5078,6,11,0,True,10531,1,False,,,,,,0.7927168607711792,11,8060
5078,7,6,5,True,10531,1,False,False,False,False,0.3464101552963257,3.0,0.5161395072937012,9,8997
5078,8,9,2,True,10531,2,False,True,True,True,0.0,0.0,0.7400000095367432,9,9382
5078,9,2,9,False,1,1,True,False,False,False,0.9591663479804993,6.0,0.9595832824707031,8,26
5078,10,10,1,True,10531,1,False,True,True,True,0.0,0.0,0.5403702259063721,10,4075
5078,11,3,8,True,10531,1,False,False,False,False,0.19999998807907104,1.0,0.5596427321434021,4,1020
5078,12,11,0,True,10531,1,False,,,,,,0.7927168607711792,11,8060
5078,13,1,10,False,573,16,True,True,True,True,0.0,0.0,0.019999995827674866,1,7817
5078,14,11,0,True,10531,1,False,,,,,,0.7927168607711792,11,8060
5078,15,11,0,True,10531,1,False,,,,,,0.7927168607711792,11,8060
5078,16,1,10,False,10446,41,True,True,True,True,0.0,0.0,0.019999980926513672,1,6116
5078,17,1,10,False,10495,41,True,True,True,True,0.0,0.0,0.019999980926513672,1,7458
5078,18,7,4,True,10531,1,False,False,False,False,0.4898979663848877,3.0,0.6219325065612793,10,8997
5078,19,1,10,False,1620,4,True,False,False,False,0.4000000059604645,1.0,0.40049970149993896,2,7090
5078,20,4,7,True,10531,1,False,False,False,False,0.19999998807907104,1.0,0.5600000023841858,5,564
5078,21,5,6,True,10531,1,False,False,False,False,0.20000000298023224,1.0,0.5603570938110352,6,10226
5078,22,5,6,True,10531,1,False,False,False,False,0.19999998807907104,1.0,0.5157518982887268,6,6431
5078,23,7,4,True,10531,1,False,False,False,False,0.44721361994743347,2.0,0.6654322147369385,9,4075
5078,24,4,7,True,10531,2,False,False,False,False,0.3464101552963257,3.0,0.6273754835128784,7,6874
5078,25,8,3,True,10531,2,False,False,False,False,0.19999998807907104,1.0,0.6412488222122192,9,9382
5078,26,8,3,True,10531,2,False,False,False,False,0.4000000059604645,1.0,0.8119113445281982,9,3329
5078,27,8,3,True,10531,1,False,False,False,False,0.2828426957130432,2.0,0.7065408825874329,10,7204
5078,28,3,8,False,23,3,True,False,False,False,0.7211102843284607,2.0,0.7219418883323669,5,722
5078,29,9,2,True,10531,1,False,True,True,True,0.0,0.0,0.7400000095367432,9,8997
5078,30,9,2,True,10531,1,False,True,True,True,0.0,0.0,0.5399999618530273,9,4075
5078,31,11,0,True,10531,1,False,,,,,,0.7927168607711792,11,8060
1844,0,11,0,True,10531,1,False,,,,,,0.7927168607711792,11,8060
1844,1,7,4,True,10531,1,False,False,False,False,0.4000000059604645,1.0,0.8311437964439392,8,10041
1844,2,7,4,True,10531,2,False,False,False,False,0.3464101552963257,3.0,0.6023287773132324,10,7204
1844,3,2,9,True,10531,5,False,False,False,False,0.20000001788139343,1.0,0.4656178951263428,3,10094
1844,4,4,7,True,10531,1,False,True,True,True,0.0,0.0,0.5230678915977478,4,6945
1844,5,10,1,True,10531,1,False,True,True,True,0.0,0.0,0.7924644947052002,10,8060
1844,6,7,4,True,10531,1,False,False,False,False,0.3464101552963257,3.0,0.7866384387016296,10,5598
1844,7,1,10,False,10446,465,True,True,True,True,0.0,0.0,0.019999980926513672,1,470
1844,8,6,5,True,10531,1,False,False,False,False,0.4000000059604645,1.0,0.5953150987625122,7,1957
1844,9,5,6,True,10531,1,False,False,False,False,0.19999998807907104,1.0,0.29999998211860657,6,4144
1844,10,10,1,True,10531,1,False,False,False,False,0.19999998807907104,1.0,0.846167802810669,11,4853
1844,11,2,9,False,7,1,True,False,False,False,0.2828426957130432,2.0,0.28425338864326477,4,8865
1844,12,6,5,True,10531,1,False,False,False,False,0.19999998807907104,1.0,0.48414871096611023,7,9700
1844,13,1,10,False,53,2,True,False,False,False,0.20000001788139343,1.0,0.20099753141403198,2,4256
1844,14,9,2,True,10531,1,False,False,False,False,0.19999998807907104,1.0,0.6415606141090393,10,9382
1844,15,7,4,True,10531,1,False,False,False,False,0.4000000059604645,1.0,0.8595348000526428,8,2163
1844,16,5,6,True,10531,1,False,True,True,True,0.0,0.0,0.22360679507255554,5,6335
1844,17,4,7,True,10531,1,False,True,True,True,0.0,0.0,0.5230678915977478,4,6945
1844,18,8,3,True,10531,1,False,True,True,True,0.0,0.0,0.7610518932342529,8,10041
1844,19,5,6,True,10531,1,False,False,False,False,0.2828426957130432,2.0,0.6942622661590576,7,7254
1844,20,1,10,False,1620,5,True,True,True,True,0.0,0.0,0.02000001072883606,1,7596
1844,21,7,4,True,10531,1,False,False,False,False,0.4898979365825653,3.0,0.6593936681747437,10,5808
1844,22,3,8,True,10531,3,False,True,True,True,0.0,0.0,0.31176915764808655,3,8759
1844,23,4,7,True,10531,2,False,False,False,False,0.2828426957130432,2.0,0.4749736785888672,6,1026
1844,24,4,7,True,10531,6,False,True,True,True,0.0,0.0,0.38157567381858826,4,1966
1844,25,1,10,False,5,1,True,False,False,False,1.0198038816452026,7.0,1.0199999809265137,8,8997
1844,26,7,4,True,10531,1,False,False,False,False,0.19999998807907104,1.0,0.7866384387016296,8,5640
1844,27,6,5,True,10531,1,False,False,False,False,0.4898979365825653,3.0,0.6590902805328369,9,5808
1844,28,10,1,True,10531,1,False,True,True,True,0.0,0.0,0.4939635396003723,10,8060
1844,29,4,7,True,10531,3,False,True,True,True,0.0,0.0,0.38157567381858826,4,634
1844,30,11,0,True,10531,1,False,,,,,,0.7927168607711792,11,8060
1844,31,5,6,True,10531,4,False,False,False,False,0.2828426957130432,2.0,0.4219004511833191,7,6355
427,0,9,2,True,10531,1,False,True,True,True,0.0,0.0,0.8506468534469604,9,9961
427,1,2,9,False,49,2,True,True,True,True,0.0,0.0,0.02828427590429783,2,370
427,2,11,0,True,10531,1,False,,,,,,0.7927168607711792,11,8060
427,3,4,7,True,10531,1,False,False,False,False,0.44721361994743347,2.0,0.6881860494613647,6,296
427,4,8,3,True,10531,2,False,False,False,False,0.19999998807907104,1.0,0.7662897706031799,9,3329
427,5,10,1,True,10531,1,False,True,True,True,0.0,0.0,0.761577308177948,10,6271
427,6,10,1,True,10531,1,False,True,True,True,0.0,0.0,0.761577308177948,10,6271
427,7,3,8,True,10531,2,False,False,False,False,0.19999998807907104,1.0,0.5149757266044617,4,2426
427,8,9,2,True,10531,1,False,True,True,True,0.0,0.0,0.7400000095367432,9,9382
427,9,6,5,True,10531,4,False,False,False,False,0.20000001788139343,1.0,0.5607138276100159,7,9239
427,10,7,4,True,10531,1,False,False,False,False,0.19999998807907104,1.0,0.5317894220352173,8,1969
427,11,11,0,True,10531,1,False,,,,,,0.7927168607711792,11,8060
427,12,6,5,True,10531,1,False,False,False,False,0.4472135901451111,2.0,0.6280127167701721,8,1969
427,13,7,4,True,10531,1,False,False,False,False,0.2828426957130432,2.0,0.7607890963554382,9,2669
427,14,4,7,True,10531,1,False,False,False,False,0.20000001788139343,1.0,0.430813193321228,5,1957
427,15,9,2,True,10531,1,False,True,True,True,0.0,0.0,0.7613146305084229,9,10041
427,16,6,5,True,10531,1,False,False,False,False,0.4000000059604645,1.0,0.5953150987625122,7,2163
427,17,10,1,True,10531,1,False,True,True,True,0.0,0.0,0.7402702569961548,10,9382
427,18,7,4,True,10531,1,False,False,False,False,0.19999998807907104,1.0,0.6023288369178772,8,9382
427,19,4,7,True,10531,3,False,False,False,False,0.19999998807907104,1.0,0.5153639912605286,5,8355
427,20,6,5,True,10531,2,False,False,False,False,0.19999998807907104,1.0,0.6019967198371887,7,678
427,21,7,4,True,10531,1,False,False,False,False,0.5656854510307312,2.0,0.6832276582717896,9,8060
427,22,5,6,True,10531,2,False,True,True,True,0.0,0.0,0.5234501361846924,5,5015
427,23,8,3,True,10531,1,False,True,True,True,0.0,0.0,0.7610518932342529,8,10041
427,24,5,6,True,10531,1,False,False,False,False,0.2828426957130432,2.0,0.5949790477752686,7,1960
427,25,4,7,True,10531,7,False,True,True,True,0.0,0.0,0.31240999698638916,4,4883
427,26,11,0,True,10531,1,False,,,,,,0.7927168607711792,11,8060
427,27,5,6,True,10531,1,False,False,False,False,0.19999998807907104,1.0,0.6648308038711548,6,7787
427,28,5,6,True,10531,1,False,False,False,False,0.4898979663848877,3.0,0.6212890148162842,8,8060
427,29,9,2,True,10531,1,False,False,False,False,0.3999999761581421,1.0,0.6720119118690491,10,4075
427,30,11,0,True,10531,1,False,,,,,,0.7927168607711792,11,8060
427,31,11,0,True,10531,1,False,,,,,,0.7927168607711792,11,8060
8091,0,9,2,True,10531,1,False,False,False,False,0.4000000059604645,1.0,0.5963220596313477,10,8060
8091,1,1,10,False,10495,83,True,True,True,True,0.0,0.0,0.019999980926513672,1,6644
8091,2,6,5,True,10531,1,False,False,False,False,0.5656854510307312,2.0,0.6829348802566528,8,8060
8091,3,9,2,True,10531,1,False,False,False,False,0.4000000059604645,1.0,0.5963220596313477,10,8060
8091,4,10,1,True,10531,2,False,True,True,True,0.0,0.0,0.7402702569961548,10,9382
8091,5,10,1,True,10531,2,False,True,True,True,0.0,0.0,0.7402702569961548,10,3329
8091,6,2,9,False,4,1,True,False,False,False,0.7483314871788025,5.0,0.7488658428192139,7,6271
8091,7,5,6,True,10531,4,False,False,False,False,0.2828426957130432,2.0,0.36055508255958557,7,35
8091,8,1,10,False,23,1,True,False,False,False,0.800000011920929,7.0,0.8002499938011169,8,7950
8091,9,8,3,True,10531,1,False,False,False,False,0.20000001788139343,1.0,0.484974205493927,9,8060
8091,10,7,4,True,10531,1,False,False,False,False,0.2828426957130432,2.0,0.7285602688789368,9,8954
8091,11,8,3,True,10531,1,False,False,False,False,0.3999999761581421,1.0,0.595986545085907,9,6271
8091,12,8,3,True,10531,1,False,False,False,False,0.2828426957130432,2.0,0.7610518932342529,10,5290
8091,13,9,2,True,10531,1,False,False,False,False,0.2828426957130432,2.0,0.7922121286392212,11,5293
8091,14,7,4,True,10531,1,False,False,False,False,0.4472135901451111,2.0,0.5888972878456116,9,6271
8091,15,11,0,True,10531,1,False,,,,,,0.7927168607711792,11,8060
8091,16,5,6,True,10531,1,False,False,False,False,0.19999998807907104,1.0,0.43127715587615967,6,6436
8091,17,10,1,True,10531,1,False,True,True,True,0.0,0.0,0.4939635396003723,10,8060
8091,18,5,6,True,10531,1,False,False,False,False,0.4472135901451111,2.0,0.6884766221046448,7,9382
8091,19,5,6,True,10531,6,False,True,True,True,0.0,0.0,0.382099449634552,5,9642
8091,20,2,9,False,23,1,True,False,False,False,0.800000011920929,7.0,0.8004998564720154,9,7950
8091,21,3,8,False,1,1,True,False,False,False,1.095445156097412,7.0,1.0959926843643188,10,26
8091,22,1,10,False,10495,83,True,True,True,True,0.0,0.0,0.019999980926513672,1,9505
8091,23,2,9,False,22,1,True,False,False,False,0.5999999642372131,6.0,0.6006662845611572,8,1162
8091,24,3,8,True,10531,1,False,False,False,False,0.632455587387085,4.0,0.7051241397857666,7,8060
8091,25,4,7,True,10531,1,False,False,False,False,0.2828426957130432,2.0,0.5946427583694458,6,10091
8091,26,3,8,False,1,1,True,False,False,False,1.3856406211853027,8.0,1.3860735893249512,11,53
8091,27,2,9,False,1,1,True,False,False,False,0.8485281467437744,7.0,0.8489994406700134,9,8997
8091,28,5,6,False,7,1,True,False,False,False,0.6324555277824402,2.0,0.6340347528457642,7,8865
8091,29,2,9,False,2932,83,True,True,True,True,0.0,0.0,0.028284255415201187,2,7385
8091,30,2,9,True,10531,1,False,False,False,False,0.19999998807907104,1.0,0.369864821434021,3,6436
8091,31,7,4,True,10531,1,False,False,False,False,0.4472135901451111,2.0,0.6654321551322937,9,4075
4276,0,6,5,True,10531,4,False,True,True,True,0.0,0.0,0.475815087556839,6,2966
4276,1,10,1,True,10531,1,False,True,True,True,0.0,0.0,0.7720103859901428,10,1969
4276,2,7,4,True,10531,1,False,False,False,False,0.20000001788139343,1.0,0.755513072013855,8,7267
4276,3,6,5,True,10531,1,False,False,False,False,0.20000001788139343,1.0,0.4317406713962555,7,8060
4276,4,11,0,True,10531,1,False,,,,,,0.7927168607711792,11,8060
4276,5,7,4,True,10531,1,False,False,False,False,0.40000003576278687,1.0,0.5538952946662903,8,8060
4276,6,11,0,True,10531,1,False,,,,,,0.7927168607711792,11,8060
4276,7,5,6,False,1,1,True,False,False,False,0.8944271802902222,6.0,0.8955445289611816,11,26
4276,8,10,1,True,10531,1,False,True,True,True,0.0,0.0,0.4939635396003723,10,8060
4276,9,8,3,True,10531,1,False,False,False,False,0.4472135901451111,2.0,0.6657326817512512,10,4075
4276,10,10,1,True,10531,1,False,True,True,True,0.0,0.0,0.761577308177948,10,8060
4276,11,3,8,False,1,1,True,False,False,False,1.1489125490188599,8.0,1.1494345664978027,11,53
4276,12,1,10,False,3,1,True,False,False,False,1.0198038816452026,7.0,1.0199999809265137,8,8997
4276,13,11,0,True,10531,1,False,,,,,,0.7927168607711792,11,8060
4276,14,5,6,True,10531,1,False,True,True,True,0.0,0.0,0.382099449634552,5,1954
4276,15,9,2,True,10531,1,False,True,True,True,0.0,0.0,0.7717512845993042,9,1969
4276,16,3,8,False,2,1,True,False,False,False,0.6000000238418579,6.0,0.6009991765022278,9,8997
4276,17,8,3,True,10531,1,False,True,True,True,0.0,0.0,0.5396294593811035,8,7267
4276,18,11,0,True,10531,1,False,,,,,,0.7927168607711792,11,8060
4276,19,9,2,True,10531,1,False,False,False,False,0.4472135603427887,2.0,0.6289674043655396,11,6271
4276,20,6,5,True,10531,1,False,False,False,False,0.20000001788139343,1.0,0.5607138276100159,7,1969
4276,21,6,5,True,10531,1,False,False,False,False,0.19999998807907104,1.0,0.6406247019767761,7,9950
4276,22,2,9,True,10531,2,False,False,False,False,0.2828426957130432,2.0,0.42047592997550964,4,296
4276,23,7,4,True,10531,1,False,False,False,False,0.19999998807907104,1.0,0.5317894220352173,8,9950
4276,24,2,9,True,10531,1,False,False,False,False,0.20000001788139343,1.0,0.2979933023452759,3,429
4276,25,5,6,True,10531,1,False,False,False,False,0.2828427255153656,2.0,0.4753945767879486,7,8060
4276,26,2,9,False,2,1,True,False,False,False,0.8485281467437744,7.0,0.8489994406700134,9,8997
4276,27,11,0,True,10531,1,False,,,,,,0.7927168607711792,11,8060
4276,28,11,0,True,10531,1,False,,,,,,0.7927168607711792,11,8060
4276,29,5,6,True,10531,1,False,False,False,False,0.20000001788139343,1.0,0.3714835047721863,6,1969
