source_row,perturbation_id,masked_feature_count,unmasked_feature_count,used_fallback_to_all_rows,candidate_count_true,min_tie_count,masked_feature_admissible,exact_match_unmasked,near_match_unmasked_le_0_05,near_match_unmasked_le_0_10,l2_distance_unmasked,hamming_distance_unmasked,reference_full_l2_to_perturbed,reference_full_hamming_to_perturbed,selected_index
6767,22,1,10,False,5,1,True,False,False,False,0.9165151715278625,7.0,0.9167333841323853,8,8970
6767,23,10,1,True,10498,2,False,False,False,False,0.19999998807907104,1.0,0.7668116092681885,11,3317
6767,24,3,8,False,2,1,True,False,False,False,0.8485281467437744,4.0,0.849234938621521,7,9617
6767,25,6,5,True,10498,1,False,False,False,False,0.20000001788139343,1.0,0.733757495880127,7,1948
6767,26,11,0,True,10498,1,False,,,,,,0.7927168607711792,11,8035
6767,27,3,8,False,1,1,True,False,False,False,0.4472135901451111,2.0,0.4485532343387604,5,6312
6767,28,1,10,False,52,3,True,False,False,False,0.2828426957130432,2.0,0.2835489511489868,3,421
6767,29,6,5,True,10498,1,False,False,False,False,0.19999998807907104,1.0,0.6019967198371887,7,9355
6767,30,7,4,True,10498,2,False,False,False,False,0.20000001788139343,1.0,0.73403000831604,8,9355
6767,31,6,5,True,10498,1,False,False,False,False,0.3999999761581421,1.0,0.5083306431770325,7,236
3379,0,9,2,True,10498,1,False,True,True,True,0.0,0.0,0.7922121286392212,9,2156
3379,1,4,7,True,10498,1,False,True,True,True,0.0,0.0,0.31240999698638916,4,7355
3379,2,1,10,False,25,1,True,False,False,False,1.039230465888977,8.0,1.039422869682312,9,7924
3379,3,10,1,True,10498,1,False,False,False,False,0.19999998807907104,1.0,0.846167802810669,11,4838
3379,4,4,7,False,1,1,True,False,False,False,0.7483315467834473,5.0,0.7493997812271118,9,8035
3379,5,8,3,True,10498,1,False,False,False,False,0.44721361994743347,2.0,0.5892367959022522,10,8035
3379,6,7,4,True,10498,1,False,False,False,False,0.2828426957130432,2.0,0.6948381662368774,9,5621
3379,7,9,2,True,10498,1,False,True,True,True,0.0,0.0,0.6095900535583496,9,9355
3379,8,6,5,True,10498,1,False,False,False,False,0.3464101552963257,3.0,0.6280127763748169,9,5273
3379,9,8,3,True,10498,1,False,False,False,False,0.20000001788139343,1.0,0.8168231248855591,9,7244
3379,10,10,1,True,10498,1,False,True,True,True,0.0,0.0,0.7924644947052002,10,8035
3379,11,6,5,True,10498,4,False,False,False,False,0.20000001788139343,1.0,0.5607138276100159,7,4134
3379,12,4,7,True,10498,1,False,False,False,False,0.19999998807907104,1.0,0.430813193321228,5,7235
3379,13,5,6,False,1,1,True,False,False,False,0.8944271802902222,6.0,0.8955445289611816,11,53
3379,14,6,5,True,10498,1,False,False,False,False,0.2828426957130432,2.0,0.6590902805328369,8,422
3379,15,6,5,True,10498,1,False,False,False,False,0.3464101552963257,3.0,0.8064738512039185,9,5621
3379,16,9,2,True,10498,1,False,False,False,False,0.4000000059604645,1.0,0.8874682784080505,10,7244
3379,17,1,10,False,26,6,True,False,False,False,0.19999998807907104,1.0,0.2009975016117096,2,721
3379,18,1,10,False,575,2,True,False,False,False,0.2828426957130432,2.0,0.2835489511489868,3,7993
3379,19,11,0,True,10498,1,False,,,,,,0.7927168607711792,11,8035
3379,20,10,1,True,10498,2,False,True,True,True,0.0,0.0,0.7402702569961548,10,9355
3379,21,5,6,True,10498,1,False,False,False,False,0.2828426957130432,2.0,0.4753945767879486,7,10463
3379,22,11,0,True,10498,1,False,,,,,,0.7927168607711792,11,8035
3379,23,4,7,True,10498,2,False,False,False,False,0.2828426957130432,2.0,0.50754314661026,6,7993
3379,24,10,1,True,10498,1,False,True,True,True,0.0,0.0,0.7402702569961548,10,3317
3379,25,3,8,True,10498,1,False,False,False,False,0.2828426957130432,2.0,0.5071489214897156,5,4512
3379,26,1,10,False,25,1,True,False,False,False,1.039230465888977,8.0,1.039422869682312,9,7924
3379,27,6,5,True,10498,1,False,False,False,False,0.44721361994743347,2.0,0.722772479057312,8,1948
3379,28,7,4,True,10498,1,False,False,False,False,0.2828426957130432,2.0,0.5242136716842651,9,1963
3379,29,6,5,True,10498,1,False,False,False,False,0.44721361994743347,2.0,0.6280127167701721,8,7244
3379,30,4,7,True,10498,2,False,False,False,False,0.3464101552963257,3.0,0.46647611260414124,7,695
3379,31,4,7,True,10498,1,False,False,False,False,0.44721361994743347,2.0,0.5878775715827942,6,2156
1928,0,10,1,True,10498,2,False,False,False,False,0.19999998807907104,1.0,0.7668116688728333,11,9355
1928,1,3,8,True,10498,1,False,False,False,False,0.19999998807907104,1.0,0.3704051673412323,4,6413
1928,2,4,7,True,10498,8,False,False,False,False,0.19999998807907104,1.0,0.3709447383880615,5,8836
1928,3,5,6,True,10498,1,False,False,False,False,0.2828426957130432,2.0,0.5531726479530334,7,9592
1928,4,3,8,True,10498,3,False,True,True,True,0.0,0.0,0.4745524227619171,3,4905
1928,5,9,2,True,10498,1,False,False,False,False,0.2828426957130432,2.0,0.7922121286392212,11,5276
1928,6,3,8,True,10498,1,False,False,False,False,0.2828426957130432,2.0,0.3594440221786499,5,4131
1928,7,5,6,True,10498,1,False,False,False,False,0.20000001788139343,1.0,0.6403124332427979,6,1948
1928,8,5,6,True,10498,1,False,False,False,False,0.4000000059604645,4.0,0.7169379591941833,9,422
1928,9,7,4,True,10498,1,False,False,False,False,0.4000000059604645,1.0,0.8595348000526428,8,2156
1928,10,6,5,True,10498,2,False,False,False,False,0.3464101552963257,3.0,0.7552483677864075,9,5651
1928,11,1,10,False,10411,427,True,True,True,True,0.0,0.0,0.019999980926513672,1,2720
1928,12,9,2,True,10498,1,False,True,True,True,0.0,0.0,0.7613146305084229,9,6248
1928,13,6,5,True,10498,1,False,True,True,True,0.0,0.0,0.3136877417564392,6,7355
1928,14,7,4,True,10498,1,False,False,False,False,0.4898979067802429,3.0,0.6593936681747437,10,1020
1928,15,2,9,False,48,2,True,True,True,True,0.0,0.0,0.02828427590429783,2,4242
1928,16,5,6,True,10498,1,False,False,False,False,0.3464101552963257,3.0,0.6648308038711548,8,7181
1928,17,1,10,False,2981,83,True,True,True,True,0.0,0.0,0.019999995827674866,1,2364
1928,18,8,3,True,10498,2,False,False,False,False,0.4472135901451111,2.0,0.8361818790435791,10,9355
1928,19,8,3,True,10498,1,False,False,False,False,0.4898979067802429,3.0,0.6596968770027161,11,1020
1928,20,2,9,False,1,1,True,False,False,False,1.2961480617523193,9.0,1.2964566946029663,11,53
1928,21,10,1,True,10498,1,False,True,True,True,0.0,0.0,0.7720103859901428,10,1963
1928,22,7,4,True,10498,1,False,False,False,False,0.19999998807907104,1.0,0.48456165194511414,8,9355
1928,23,8,3,True,10498,1,False,False,False,False,0.2828426957130432,2.0,0.7288347482681274,10,8927
1928,24,9,2,True,10498,1,False,True,True,True,0.0,0.0,0.7400000095367432,9,9355
1928,25,2,9,True,10498,12,False,True,True,True,0.0,0.0,0.22090721130371094,2,5028
1928,26,11,0,True,10498,1,False,,,,,,0.7927168607711792,11,8035
1928,27,7,4,True,10498,1,False,False,False,False,0.2828426957130432,2.0,0.634665310382843,9,3317
1928,28,9,2,True,10498,1,False,True,True,True,0.0,0.0,0.7717512845993042,9,1963
1928,29,7,4,True,10498,1,False,False,False,False,0.4898979663848877,3.0,0.7815369367599487,10,5789
1928,30,5,6,True,10498,1,False,False,False,False,0.19999998807907104,1.0,0.8637129068374634,6,9931
1928,31,11,0,True,10498,1,False,,,,,,0.7927168607711792,11,8035
5061,0,2,9,False,1,1,True,False,False,False,0.9165151715278625,7.0,0.9169515371322632,9,8970
5061,1,1,10,False,10411,41,True,True,True,True,0.0,0.0,0.019999980926513672,1,4015
5061,2,8,3,True,10498,1,False,True,True,True,0.0,0.0,0.5396294593811035,8,4062
5061,3,11,0,True,10498,1,False,,,,,,0.7927168607711792,11,8035
5061,4,6,5,True,10498,1,False,False,False,False,0.3464101552963257,3.0,0.5161395072937012,9,8970
5061,5,9,2,True,10498,2,False,True,True,True,0.0,0.0,0.7400000095367432,9,9355
5061,6,2,9,False,1,1,True,False,False,False,0.9591663479804993,6.0,0.9595832824707031,8,26
5061,7,10,1,True,10498,1,False,True,True,True,0.0,0.0,0.5403702259063721,10,4062
5061,8,3,8,True,10498,1,False,False,False,False,0.19999998807907104,1.0,0.5596427321434021,4,1015
5061,9,11,0,True,10498,1,False,,,,,,0.7927168607711792,11,8035
5061,10,1,10,False,575,16,True,True,True,True,0.0,0.0,0.019999995827674866,1,7792
5061,11,11,0,True,10498,1,False,,,,,,0.7927168607711792,11,8035
5061,12,11,0,True,10498,1,False,,,,,,0.7927168607711792,11,8035
5061,13,1,10,False,10411,41,True,True,True,True,0.0,0.0,0.019999980926513672,1,6094
5061,14,1,10,False,10460,41,True,True,True,True,0.0,0.0,0.019999980926513672,1,7434
5061,15,7,4,True,10498,1,False,False,False,False,0.4898979663848877,3.0,0.6219325065612793,10,8970
5061,16,1,10,False,1616,4,True,False,False,False,0.4000000059604645,1.0,0.40049970149993896,2,7067
5061,17,4,7,True,10498,1,False,False,False,False,0.19999998807907104,1.0,0.5600000023841858,5,563
5061,18,5,6,True,10498,1,False,False,False,False,0.20000000298023224,1.0,0.5603570938110352,6,10195
5061,19,5,6,True,10498,1,False,False,False,False,0.19999998807907104,1.0,0.5157518982887268,6,6408
5061,20,7,4,True,10498,1,False,False,False,False,0.44721361994743347,2.0,0.6654322147369385,9,4062
5061,21,4,7,True,10498,2,False,False,False,False,0.3464101552963257,3.0,0.6273754835128784,7,6851
5061,22,8,3,True,10498,2,False,False,False,False,0.19999998807907104,1.0,0.6412488222122192,9,9355
5061,23,8,3,True,10498,2,False,False,False,False,0.4000000059604645,1.0,0.8119113445281982,9,3317
5061,24,8,3,True,10498,1,False,False,False,False,0.2828426957130432,2.0,0.7065408825874329,10,7181
5061,25,3,8,False,23,3,True,False,False,False,0.7211102843284607,2.0,0.7219418883323669,5,720
5061,26,9,2,True,10498,1,False,True,True,True,0.0,0.0,0.7400000095367432,9,8970
5061,27,9,2,True,10498,1,False,True,True,True,0.0,0.0,0.5399999618530273,9,4062
5061,28,11,0,True,10498,1,False,,,,,,0.7927168607711792,11,8035
5061,29,11,0,True,10498,1,False,,,,,,0.7927168607711792,11,8035
5061,30,7,4,True,10498,1,False,False,False,False,0.4000000059604645,1.0,0.8407140374183655,8,1963
5061,31,7,4,True,10498,1,False,False,False,False,0.3464101552963257,3.0,0.6023288369178772,10,7181
1839,0,7,4,True,10498,1,False,True,True,True,0.0,0.0,0.7062577605247498,7,9931
1839,1,10,1,True,10498,1,False,True,True,True,0.0,0.0,0.7924644947052002,10,8035
1839,2,7,4,True,10498,1,False,False,False,False,0.3464101552963257,3.0,0.7866384387016296,10,5579
1839,3,1,10,False,10411,203,True,True,True,True,0.0,0.0,0.019999980926513672,1,456
1839,4,6,5,True,10498,1,False,False,False,False,0.19999998807907104,1.0,0.6019967198371887,7,2594
1839,5,5,6,True,10498,1,False,False,False,False,0.2828426957130432,2.0,0.36055511236190796,7,4131
1839,6,10,1,True,10498,1,False,False,False,False,0.19999998807907104,1.0,0.846167802810669,11,4838
1839,7,2,9,False,7,1,True,False,False,False,0.3464101552963257,3.0,0.3475629389286041,5,8838
1839,8,6,5,True,10498,1,False,False,False,False,0.19999998807907104,1.0,0.48414871096611023,7,9671
1839,9,1,10,False,52,3,True,False,False,False,0.2828426957130432,2.0,0.2835489511489868,3,4242
1839,10,9,2,True,10498,1,False,False,False,False,0.19999998807907104,1.0,0.6415606141090393,10,9355
1839,11,7,4,True,10498,1,False,False,False,False,0.4000000059604645,1.0,0.8595348000526428,8,2156
1839,12,5,6,True,10498,1,False,False,False,False,0.19999998807907104,1.0,0.29999998211860657,6,6312
1839,13,4,7,True,10498,3,False,False,False,False,0.19999998807907104,1.0,0.5600000023841858,5,7756
1839,14,11,0,True,10498,1,False,,,,,,0.7927168607711792,11,8035
1839,15,11,0,True,10498,1,False,,,,,,0.7927168607711792,11,8035
1839,16,3,8,True,10498,3,False,True,True,True,0.0,0.0,0.31176915764808655,3,8732
1839,17,4,7,True,10498,2,False,False,False,False,0.3464101552963257,3.0,0.5153639316558838,7,1021
1839,18,4,7,True,10498,9,False,False,False,False,0.20000001788139343,1.0,0.430813193321228,5,370
1839,19,1,10,False,5,1,True,False,False,False,1.0198038816452026,7.0,1.0199999809265137,8,8970
1839,20,7,4,True,10498,1,False,True,True,True,0.0,0.0,0.7607890963554382,7,5621
1839,21,6,5,True,10498,1,False,False,False,False,0.4898979365825653,3.0,0.6590902805328369,9,5789
1839,22,10,1,True,10498,1,False,True,True,True,0.0,0.0,0.4939635396003723,10,8035
1839,23,4,7,True,10498,3,False,True,True,True,0.0,0.0,0.38157567381858826,4,632
1839,24,11,0,True,10498,1,False,,,,,,0.7927168607711792,11,8035
1839,25,5,6,True,10498,4,False,False,False,False,0.3464101552963257,3.0,0.4669046700000763,8,6332
1839,26,9,2,True,10498,1,False,True,True,True,0.0,0.0,0.8506468534469604,9,9931
1839,27,2,9,False,48,3,True,False,False,False,0.19999998807907104,1.0,0.20199008285999298,3,369
1839,28,11,0,True,10498,1,False,,,,,,0.7927168607711792,11,8035
1839,29,4,7,True,10498,1,False,False,False,False,0.19999998807907104,1.0,0.6997142434120178,5,5819
1839,30,8,3,True,10498,2,False,False,False,False,0.19999998807907104,1.0,0.7662897706031799,9,3317
1839,31,10,1,True,10498,1,False,True,True,True,0.0,0.0,0.761577308177948,10,6248
426,0,10,1,True,10498,1,False,True,True,True,0.0,0.0,0.761577308177948,10,6248
426,1,3,8,True,10498,2,False,False,False,False,0.19999998807907104,1.0,0.5149757266044617,4,2419
426,2,9,2,True,10498,1,False,True,True,True,0.0,0.0,0.7400000095367432,9,9355
426,3,6,5,True,10498,4,False,False,False,False,0.20000001788139343,1.0,0.5607138276100159,7,9213
426,4,7,4,True,10498,1,False,False,False,False,0.19999998807907104,1.0,0.5317894220352173,8,1963
426,5,11,0,True,10498,1,False,,,,,,0.7927168607711792,11,8035
426,6,6,5,True,10498,1,False,False,False,False,0.4472135901451111,2.0,0.6280127167701721,8,1963
426,7,7,4,True,10498,1,False,False,False,False,0.2828426957130432,2.0,0.7607890963554382,9,2658
426,8,4,7,True,10498,1,False,False,False,False,0.20000001788139343,1.0,0.430813193321228,5,1951
426,9,9,2,True,10498,1,False,True,True,True,0.0,0.0,0.7613146305084229,9,10010
426,10,6,5,True,10498,1,False,False,False,False,0.4000000059604645,1.0,0.5953150987625122,7,2156
426,11,10,1,True,10498,1,False,True,True,True,0.0,0.0,0.7402702569961548,10,9355
426,12,7,4,True,10498,1,False,False,False,False,0.19999998807907104,1.0,0.6023288369178772,8,9355
426,13,4,7,True,10498,3,False,False,False,False,0.19999998807907104,1.0,0.5153639912605286,5,8328
426,14,6,5,True,10498,2,False,False,False,False,0.19999998807907104,1.0,0.6019967198371887,7,676
426,15,7,4,True,10498,1,False,False,False,False,0.5656854510307312,2.0,0.6832276582717896,9,8035
426,16,5,6,True,10498,2,False,True,True,True,0.0,0.0,0.5234501361846924,5,4999
426,17,8,3,True,10498,1,False,True,True,True,0.0,0.0,0.7610518932342529,8,10010
426,18,5,6,True,10498,1,False,False,False,False,0.2828426957130432,2.0,0.5949790477752686,7,1954
426,19,4,7,True,10498,7,False,True,True,True,0.0,0.0,0.31240999698638916,4,4868
426,20,11,0,True,10498,1,False,,,,,,0.7927168607711792,11,8035
426,21,5,6,True,10498,1,False,False,False,False,0.19999998807907104,1.0,0.6648308038711548,6,7763
426,22,5,6,True,10498,1,False,False,False,False,0.4898979663848877,3.0,0.6212890148162842,8,8035
426,23,9,2,True,10498,1,False,False,False,False,0.3999999761581421,1.0,0.6720119118690491,10,4062
426,24,11,0,True,10498,1,False,,,,,,0.7927168607711792,11,8035
426,25,11,0,True,10498,1,False,,,,,,0.7927168607711792,11,8035
426,26,9,2,True,10498,1,False,False,False,False,0.4000000059604645,1.0,0.5963220596313477,10,8035
426,27,1,10,False,10460,427,True,True,True,True,0.0,0.0,0.019999980926513672,1,5164
426,28,6,5,True,10498,1,False,False,False,False,0.4000000059604645,1.0,0.5535340905189514,7,10010
426,29,9,2,True,10498,1,False,False,False,False,0.4000000059604645,1.0,0.5963220596313477,10,8035
426,30,10,1,True,10498,2,False,True,True,True,0.0,0.0,0.7402702569961548,10,9355
426,31,10,1,True,10498,2,False,True,True,True,0.0,0.0,0.7402702569961548,10,3317
8065,0,2,9,False,4,1,True,False,False,False,0.7483314871788025,5.0,0.7488658428192139,7,6248
8065,1,5,6,True,10498,4,False,False,False,False,0.2828426957130432,2.0,0.36055508255958557,7,35
8065,2,1,10,False,25,1,True,False,False,False,0.7211102247238159,7.0,0.7213875651359558,8,1157
8065,3,8,3,True,10498,1,False,False,False,False,0.2828426957130432,2.0,0.5245950818061829,10,8035
8065,4,7,4,True,10498,2,False,False,False,False,0.3464101552963257,3.0,0.755513072013855,10,8927
8065,5,1,10,False,1616,25,True,False,False,False,0.19999998807907104,1.0,0.2009975016117096,2,5361
8065,6,6,5,True,10498,2,False,True,True,True,0.0,0.0,0.5678027868270874,6,7148
8065,7,3,8,True,10498,4,False,False,False,False,0.2828426957130432,2.0,0.4209512770175934,5,9326
8065,8,8,3,True,10498,1,False,False,False,False,0.19999998807907104,1.0,0.7343024611473083,9,9355
8065,9,11,0,True,10498,1,False,,,,,,0.7927168607711792,11,8035
8065,10,2,9,False,2,1,True,False,False,False,0.8485281467437744,6.0,0.8489994406700134,8,6248
8065,11,3,8,True,10498,2,False,False,False,False,0.3464101552963257,3.0,0.5451605319976807,6,5392
8065,12,11,0,True,10498,1,False,,,,,,0.7927168607711792,11,8035
8065,13,5,6,True,10498,1,False,True,True,True,0.0,0.0,0.382099449634552,5,5149
8065,14,11,0,True,10498,1,False,,,,,,0.7927168607711792,11,8035
8065,15,7,4,True,10498,1,False,False,False,False,0.6000000238418579,3.0,0.6773477792739868,10,6248
8065,16,8,3,True,10498,2,False,False,False,False,0.3464101552963257,3.0,0.700856626033783,11,5052
8065,17,3,8,True,10498,1,False,True,True,True,0.0,0.0,0.5226854085922241,3,6413
8065,18,9,2,True,10498,1,False,True,True,True,0.0,0.0,0.7922121286392212,9,8035
8065,19,3,8,False,48,1,True,False,False,False,0.2828426957130432,2.0,0.2849561274051666,5,418
8065,20,1,10,False,3,1,True,False,False,False,0.8246211409568787,6.0,0.8248636722564697,7,8970
8065,21,2,9,False,2919,19,True,True,True,True,0.0,0.0,0.028284255415201187,2,6887
8065,22,2,9,True,10498,1,False,True,True,True,0.0,0.0,0.3111269772052765,2,6413
8065,23,7,4,True,10498,1,False,False,False,False,0.4472135901451111,2.0,0.6654321551322937,9,4062
8065,24,6,5,True,10498,4,False,False,False,False,0.19999998807907104,1.0,0.516139566898346,7,2223
8065,25,10,1,True,10498,1,False,True,True,True,0.0,0.0,0.7720103859901428,10,1963
8065,26,7,4,True,10498,1,False,False,False,False,0.2828426957130432,2.0,0.8116649985313416,9,5621
8065,27,6,5,True,10498,1,False,False,False,False,0.5291503071784973,4.0,0.6529931426048279,10,8035
8065,28,11,0,True,10498,1,False,,,,,,0.7927168607711792,11,8035
8065,29,7,4,True,10498,1,False,True,True,True,0.0,0.0,0.7285602688789368,7,6413
8065,30,11,0,True,10498,1,False,,,,,,0.7927168607711792,11,8035
8065,31,5,6,False,1,1,True,False,False,False,0.9165151715278625,6.0,0.9176056385040283,11,26
4262,0,10,1,True,10498,1,False,True,True,True,0.0,0.0,0.4939635396003723,10,8035
4262,1,8,3,True,10498,1,False,False,False,False,0.2828426957130432,2.0,0.7610519528388977,10,9355
4262,2,10,1,True,10498,1,False,True,True,True,0.0,0.0,0.761577308177948,10,8035
4262,3,3,8,False,1,1,True,False,False,False,1.3114876747131348,8.0,1.3119450807571411,11,53
4262,4,1,10,False,3,1,True,False,False,False,1.039230465888977,8.0,1.039422869682312,9,8970
4262,5,11,0,True,10498,1,False,,,,,,0.7927168607711792,11,8035
4262,6,5,6,True,10498,1,False,False,False,False,0.20000001788139343,1.0,0.43127715587615967,6,1951
4262,7,9,2,True,10498,1,False,True,True,True,0.0,0.0,0.7717512845993042,9,1963
4262,8,3,8,False,2,1,True,False,False,False,0.632455587387085,7.0,0.6334035396575928,10,8970
4262,9,8,3,True,10498,1,False,True,True,True,0.0,0.0,0.5396294593811035,8,7244
4262,10,11,0,True,10498,1,False,,,,,,0.7927168607711792,11,8035
4262,11,9,2,True,10498,1,False,False,False,False,0.20000001788139343,1.0,0.7665507793426514,10,3317
4262,12,6,5,True,10498,1,False,False,False,False,0.20000001788139343,1.0,0.5607138276100159,7,1963
4262,13,6,5,True,10498,1,False,False,False,False,0.20000001788139343,1.0,0.6406247019767761,7,9921
4262,14,2,9,True,10498,1,False,False,False,False,0.19999998807907104,1.0,0.369864821434021,3,4280
4262,15,2,9,False,2,1,True,False,False,False,1.216552495956421,7.0,1.216881275177002,9,26
4262,16,5,6,True,10498,3,False,False,False,False,0.20000001788139343,1.0,0.5157518982887268,6,2146
4262,17,2,9,True,10498,1,False,True,True,True,0.0,0.0,0.22090721130371094,2,7581
4262,18,5,6,True,10498,1,False,False,False,False,0.4000000059604645,1.0,0.5531726479530334,6,8035
4262,19,2,9,False,2,1,True,False,False,False,0.8717797994613647,8.0,0.8722385168075562,10,8970
4262,20,11,0,True,10498,1,False,,,,,,0.7927168607711792,11,8035
4262,21,11,0,True,10498,1,False,,,,,,0.7927168607711792,11,8035
4262,22,5,6,True,10498,1,False,False,False,False,0.19999998807907104,1.0,0.3714835047721863,6,1963
4262,23,8,3,True,10498,1,False,True,True,True,0.0,0.0,0.7714921236038208,8,9921
4262,24,6,5,True,10498,2,False,False,False,False,0.19999998807907104,1.0,0.4317406117916107,7,9493
4262,25,7,4,True,10498,1,False,True,True,True,0.0,0.0,0.7607890963554382,7,2156
4262,26,1,10,False,10411,39,True,True,True,True,0.0,0.0,0.019999980926513672,1,8388
4262,27,9,2,True,10498,1,False,False,False,False,0.2828426957130432,2.0,0.7613146901130676,11,9355
4262,28,2,9,True,10498,39,False,True,True,True,0.0,0.0,0.22090721130371094,2,8627
4262,29,10,1,True,10498,1,False,True,True,True,0.0,0.0,0.761577308177948,10,8035
4262,30,6,5,True,10498,1,False,False,False,False,0.3464101552963257,3.0,0.6280127763748169,9,9355
4262,31,1,10,False,52,4,True,True,True,True,0.0,0.0,0.019999995827674866,1,6581
