metric,mean_tie_output_std,median_tie_output_std,mean_tie_output_range,median_tie_output_range,mean_selected_minus_tie_mean_abs,n_total_perturbations,n_multi_tie_perturbations,multi_tie_rate,mean_tie_output_std_when_gt1,median_tie_output_std_when_gt1,mean_tie_output_range_when_gt1,median_tie_output_range_when_gt1,mean_selected_minus_tie_mean_abs_when_gt1
explanation_length,5.941853210628724,0.0,15.6014404296875,0.0,5.652999005384527,8192,1947,0.2376708984375,25.000339754222143,26.37020582214027,65.64304057524396,58.0,23.7849860565537
framing_effect,0.08606166480766242,0.0,0.224609375,0.0,0.07847969122812036,8192,1947,0.2376708984375,0.3621043441727635,0.4330127018922193,0.9450436569080637,1.0,0.33020320007229687
gunning_fog,0.5411581045344547,0.0,1.524460463784635,0.0,0.4925798212514034,8192,1947,0.2376708984375,2.2769220299672583,2.5459288804292455,6.414165443925902,5.680000305175781,2.0725289654296337
information_overload,0.0885883092971774,0.0,0.2288818359375,0.0,0.08028494496359778,8192,1947,0.2376708984375,0.37273519761811874,0.4714045207910317,0.963020030816641,1.0,0.3377988028463242
oversimplification,0.09447703024675233,0.0,0.21923828125,0.0,0.08803199381511143,8192,1947,0.2376708984375,0.3975119834521803,0.5,0.9224447868515665,1.0,0.3703945009416501
sentiment_score_nn,0.038826297453225925,0.0,0.10332231775464606,0.0,0.03505719168882333,8192,1947,0.2376708984375,0.1633615966804452,0.1853493770172785,0.4347285192840578,0.4333343803882599,0.14750308901635376
subjectivity_score_nn,0.01993443752587753,0.0,0.05353514372109203,0.0,0.01695012685317307,8192,1947,0.2376708984375,0.08387412029377951,0.0,0.22524904846594035,0.0,0.07131763697031011
