source_row,perturbation_id,masked_feature_count,unmasked_feature_count,used_fallback_to_all_rows,candidate_count_true,min_tie_count,masked_feature_admissible,exact_match_unmasked,near_match_unmasked_le_0_05,near_match_unmasked_le_0_10,l2_distance_unmasked,hamming_distance_unmasked,reference_full_l2_to_perturbed,reference_full_hamming_to_perturbed,selected_index
5066,20,7,4,True,10507,1,False,False,False,False,0.44721361994743347,2.0,0.6654322147369385,9,4065
5066,21,4,7,True,10507,2,False,False,False,False,0.3464101552963257,3.0,0.6273754835128784,7,6854
5066,22,8,3,True,10507,2,False,False,False,False,0.19999998807907104,1.0,0.6412488222122192,9,9359
5066,23,8,3,True,10507,2,False,False,False,False,0.4000000059604645,1.0,0.8119113445281982,9,3318
5066,24,8,3,True,10507,2,False,False,False,False,0.19999998807907104,1.0,0.7343024611473083,9,3318
5066,25,11,0,True,10507,1,False,,,,,,0.7927168607711792,11,8039
5066,26,11,0,True,10507,1,False,,,,,,0.7927168607711792,11,8039
5066,27,11,0,True,10507,1,False,,,,,,0.7927168607711792,11,8039
5066,28,11,0,True,10507,1,False,,,,,,0.7927168607711792,11,8039
5066,29,7,4,True,10507,1,False,False,False,False,0.4000000059604645,1.0,0.8407140374183655,8,1964
5066,30,7,4,True,10507,2,False,False,False,False,0.2828426957130432,2.0,0.634665310382843,9,6324
5066,31,2,9,True,10507,2,False,False,False,False,0.2828426957130432,2.0,0.42047592997550964,4,236
1840,0,4,7,True,10507,3,False,False,False,False,0.19999998807907104,1.0,0.5600000023841858,5,7760
1840,1,11,0,True,10507,1,False,,,,,,0.7927168607711792,11,8039
1840,2,2,9,False,24,1,True,False,False,False,0.800000011920929,5.0,0.8004998564720154,7,1159
1840,3,3,8,True,10507,1,False,False,False,False,0.19999998807907104,1.0,0.3704051673412323,4,6849
1840,4,1,10,False,10419,203,True,True,True,True,0.0,0.0,0.019999980926513672,1,451
1840,5,11,0,True,10507,1,False,,,,,,0.7927168607711792,11,8039
1840,6,4,7,True,10507,2,False,False,False,False,0.2828426957130432,2.0,0.5528110265731812,6,3302
1840,7,4,7,False,1,1,True,False,False,False,0.7483315467834473,5.0,0.7493997812271118,9,8039
1840,8,10,1,True,10507,1,False,True,True,True,0.0,0.0,0.7924644947052002,10,8039
1840,9,9,2,True,10507,1,False,False,False,False,0.19999998807907104,1.0,0.6779380440711975,10,1964
1840,10,10,1,True,10507,1,False,False,False,False,0.3999999761581421,1.0,0.6723094582557678,11,4065
1840,11,3,8,False,3,1,True,False,False,False,0.8246211409568787,5.0,0.825348436832428,8,6251
1840,12,2,9,False,2,1,True,False,False,False,0.6928203701972961,6.0,0.6933974623680115,8,8974
1840,13,2,9,False,25,3,True,False,False,False,0.2828426957130432,2.0,0.28425341844558716,4,10070
1840,14,1,10,False,25,1,True,False,False,False,1.0,6.0,1.0002000331878662,7,1159
1840,15,8,3,True,10507,1,False,False,False,False,0.19999998807907104,1.0,0.7868925929069519,9,10017
1840,16,5,6,True,10507,1,False,False,False,False,0.19999998807907104,1.0,0.6648308038711548,6,7233
1840,17,1,10,False,1619,5,True,True,True,True,0.0,0.0,0.02000001072883606,1,7307
1840,18,7,4,True,10507,1,False,False,False,False,0.4898979365825653,3.0,0.6593936681747437,10,5793
1840,19,3,8,True,10507,3,False,True,True,True,0.0,0.0,0.31176915764808655,3,8736
1840,20,4,7,True,10507,2,False,False,False,False,0.3464101552963257,3.0,0.5153639316558838,7,1023
1840,21,4,7,True,10507,9,False,False,False,False,0.20000001788139343,1.0,0.430813193321228,5,370
1840,22,1,10,False,5,1,True,False,False,False,1.0198038816452026,7.0,1.0199999809265137,8,8974
1840,23,7,4,True,10507,1,False,True,True,True,0.0,0.0,0.7607890963554382,7,5625
1840,24,6,5,True,10507,1,False,False,False,False,0.4898979365825653,3.0,0.6590902805328369,9,5793
1840,25,10,1,True,10507,1,False,True,True,True,0.0,0.0,0.4939635396003723,10,8039
1840,26,4,7,True,10507,3,False,True,True,True,0.0,0.0,0.38157567381858826,4,632
1840,27,11,0,True,10507,1,False,,,,,,0.7927168607711792,11,8039
1840,28,5,6,True,10507,4,False,False,False,False,0.3464101552963257,3.0,0.4669046700000763,8,6335
1840,29,9,2,True,10507,1,False,True,True,True,0.0,0.0,0.8506468534469604,9,9938
1840,30,2,9,False,49,3,True,False,False,False,0.19999998807907104,1.0,0.20199008285999298,3,369
1840,31,11,0,True,10507,1,False,,,,,,0.7927168607711792,11,8039
426,0,4,7,True,10507,1,False,False,False,False,0.44721361994743347,2.0,0.6881860494613647,6,295
426,1,8,3,True,10507,2,False,False,False,False,0.19999998807907104,1.0,0.7662897706031799,9,3318
426,2,10,1,True,10507,1,False,True,True,True,0.0,0.0,0.761577308177948,10,6251
426,3,10,1,True,10507,1,False,True,True,True,0.0,0.0,0.761577308177948,10,6251
426,4,3,8,True,10507,2,False,False,False,False,0.19999998807907104,1.0,0.5149757266044617,4,2420
426,5,9,2,True,10507,1,False,True,True,True,0.0,0.0,0.7400000095367432,9,9359
426,6,6,5,True,10507,4,False,False,False,False,0.20000001788139343,1.0,0.5607138276100159,7,9217
426,7,7,4,True,10507,1,False,False,False,False,0.19999998807907104,1.0,0.5317894220352173,8,1964
426,8,11,0,True,10507,1,False,,,,,,0.7927168607711792,11,8039
426,9,6,5,True,10507,1,False,False,False,False,0.4472135901451111,2.0,0.6280127167701721,8,1964
426,10,7,4,True,10507,1,False,False,False,False,0.2828426957130432,2.0,0.7607890963554382,9,2659
426,11,4,7,True,10507,1,False,False,False,False,0.20000001788139343,1.0,0.430813193321228,5,1952
426,12,9,2,True,10507,1,False,True,True,True,0.0,0.0,0.7613146305084229,9,10017
426,13,6,5,True,10507,1,False,False,False,False,0.4000000059604645,1.0,0.5953150987625122,7,2157
426,14,10,1,True,10507,1,False,True,True,True,0.0,0.0,0.7402702569961548,10,9359
426,15,7,4,True,10507,1,False,False,False,False,0.19999998807907104,1.0,0.6023288369178772,8,9359
426,16,4,7,True,10507,3,False,False,False,False,0.19999998807907104,1.0,0.5153639912605286,5,8332
426,17,6,5,True,10507,2,False,False,False,False,0.19999998807907104,1.0,0.6019967198371887,7,676
426,18,7,4,True,10507,1,False,False,False,False,0.5656854510307312,2.0,0.6832276582717896,9,8039
426,19,5,6,True,10507,2,False,True,True,True,0.0,0.0,0.5234501361846924,5,5003
426,20,8,3,True,10507,1,False,True,True,True,0.0,0.0,0.7610518932342529,8,10017
426,21,5,6,True,10507,1,False,False,False,False,0.2828426957130432,2.0,0.5949790477752686,7,1955
426,22,4,7,True,10507,7,False,True,True,True,0.0,0.0,0.31240999698638916,4,4872
426,23,11,0,True,10507,1,False,,,,,,0.7927168607711792,11,8039
426,24,5,6,True,10507,1,False,False,False,False,0.19999998807907104,1.0,0.6648308038711548,6,7767
426,25,5,6,True,10507,1,False,False,False,False,0.4898979663848877,3.0,0.6212890148162842,8,8039
426,26,9,2,True,10507,1,False,False,False,False,0.3999999761581421,1.0,0.6720119118690491,10,4065
426,27,11,0,True,10507,1,False,,,,,,0.7927168607711792,11,8039
426,28,11,0,True,10507,1,False,,,,,,0.7927168607711792,11,8039
426,29,9,2,True,10507,1,False,False,False,False,0.4000000059604645,1.0,0.5963220596313477,10,8039
426,30,1,10,False,10469,427,True,True,True,True,0.0,0.0,0.019999980926513672,1,5169
426,31,6,5,True,10507,1,False,False,False,False,0.4000000059604645,1.0,0.5535340905189514,7,10017
8072,0,9,2,True,10507,1,False,False,False,False,0.4000000059604645,1.0,0.5963220596313477,10,8039
8072,1,10,1,True,10507,2,False,True,True,True,0.0,0.0,0.7402702569961548,10,9359
8072,2,10,1,True,10507,2,False,True,True,True,0.0,0.0,0.7402702569961548,10,3318
8072,3,2,9,False,4,1,True,False,False,False,0.9380831718444824,8.0,0.938509464263916,10,4842
8072,4,5,6,True,10507,4,False,False,False,False,0.4472135901451111,2.0,0.4999999701976776,7,35
8072,5,1,10,False,25,1,True,False,False,False,1.0,8.0,1.0002000331878662,9,7928
8072,6,8,3,True,10507,1,False,True,True,True,0.0,0.0,0.4418144226074219,8,8039
8072,7,7,4,True,10507,1,False,False,False,False,0.44721361994743347,2.0,0.6283311247825623,9,7246
8072,8,8,3,True,10507,1,False,False,False,False,0.4472135603427887,2.0,0.6286493539810181,10,6251
8072,9,8,3,True,10507,2,False,False,False,False,0.19999998807907104,1.0,0.7343024611473083,9,5281
8072,10,3,8,False,220,2,True,True,True,True,0.0,0.0,0.03464100882411003,3,597
8072,11,11,0,True,10507,1,False,,,,,,0.7927168607711792,11,8039
8072,12,2,9,False,2,1,True,False,False,False,1.1313707828521729,7.0,1.1317243576049805,9,6251
8072,13,3,8,True,10507,3,False,False,False,False,0.19999998807907104,1.0,0.4660472273826599,4,8324
8072,14,11,0,True,10507,1,False,,,,,,0.7927168607711792,11,8039
8072,15,5,6,True,10507,2,False,False,False,False,0.19999998807907104,1.0,0.43127715587615967,6,7151
8072,16,10,1,True,10507,1,False,True,True,True,0.0,0.0,0.7924644947052002,10,8039
8072,17,7,4,True,10507,1,False,False,False,False,0.5291502475738525,4.0,0.6890572905540466,11,4842
8072,18,8,3,True,10507,1,False,True,True,True,0.0,0.0,0.7065408825874329,8,1964
8072,19,2,9,True,10507,2,False,False,False,False,0.2828426957130432,2.0,0.42047592997550964,4,1023
8072,20,4,7,True,10507,1,False,False,False,False,0.4898979663848877,3.0,0.5810335874557495,7,8039
8072,21,3,8,False,1,1,True,False,False,False,1.2328827381134033,8.0,1.2333693504333496,11,53
8072,22,2,9,False,1,1,True,False,False,False,1.039230465888977,8.0,1.039615273475647,10,8974
8072,23,5,6,False,7,1,True,False,False,False,0.19999998807907104,1.0,0.20493899285793304,6,8842
8072,24,2,9,False,2920,1,True,True,True,True,0.0,0.0,0.028284255415201187,2,5729
8072,25,9,2,True,10507,1,False,True,True,True,0.0,0.0,0.7717512845993042,9,9927
8072,26,7,4,True,10507,1,False,False,False,False,0.2828426957130432,2.0,0.5956509709358215,9,5973
8072,27,10,1,True,10507,1,False,True,True,True,0.0,0.0,0.7720103859901428,10,1964
8072,28,7,4,True,10507,1,False,False,False,False,0.2828426957130432,2.0,0.7607890963554382,9,9938
8072,29,6,5,True,10507,1,False,False,False,False,0.44721361994743347,2.0,0.5885576009750366,8,8039
8072,30,11,0,True,10507,1,False,,,,,,0.7927168607711792,11,8039
8072,31,7,4,True,10507,1,False,False,False,False,0.19999998807907104,1.0,0.6654322147369385,8,8931
4266,0,11,0,True,10507,1,False,,,,,,0.7927168607711792,11,8039
4266,1,5,6,False,1,1,True,False,False,False,1.039230465888977,5.0,1.0401922464370728,10,26
4266,2,10,1,True,10507,1,False,True,True,True,0.0,0.0,0.4939635396003723,10,8039
4266,3,8,3,True,10507,1,False,False,False,False,0.2828426957130432,2.0,0.7610519528388977,10,9359
4266,4,10,1,True,10507,1,False,True,True,True,0.0,0.0,0.761577308177948,10,8039
4266,5,3,8,False,1,1,True,False,False,False,1.3114876747131348,8.0,1.3119450807571411,11,53
4266,6,1,10,False,3,1,True,False,False,False,1.039230465888977,8.0,1.039422869682312,9,8974
4266,7,11,0,True,10507,1,False,,,,,,0.7927168607711792,11,8039
4266,8,5,6,True,10507,1,False,False,False,False,0.20000001788139343,1.0,0.43127715587615967,6,1952
4266,9,9,2,True,10507,1,False,True,True,True,0.0,0.0,0.7717512845993042,9,1964
4266,10,3,8,False,2,1,True,False,False,False,0.632455587387085,7.0,0.6334035396575928,10,8974
4266,11,8,3,True,10507,1,False,True,True,True,0.0,0.0,0.5396294593811035,8,7246
4266,12,11,0,True,10507,1,False,,,,,,0.7927168607711792,11,8039
4266,13,9,2,True,10507,1,False,False,False,False,0.20000001788139343,1.0,0.7665507793426514,10,3318
4266,14,6,5,True,10507,1,False,False,False,False,0.20000001788139343,1.0,0.5607138276100159,7,1964
4266,15,6,5,True,10507,1,False,False,False,False,0.20000001788139343,1.0,0.6406247019767761,7,9927
4266,16,2,9,True,10507,1,False,False,False,False,0.19999998807907104,1.0,0.369864821434021,3,4284
4266,17,2,9,False,2,1,True,False,False,False,1.216552495956421,7.0,1.216881275177002,9,26
4266,18,5,6,True,10507,2,False,False,False,False,0.20000001788139343,1.0,0.5157518982887268,6,2147
4266,19,2,9,True,10507,1,False,True,True,True,0.0,0.0,0.22090721130371094,2,7584
4266,20,5,6,True,10507,1,False,False,False,False,0.4000000059604645,1.0,0.5531726479530334,6,8039
4266,21,2,9,False,2,1,True,False,False,False,0.8717797994613647,8.0,0.8722385168075562,10,8974
4266,22,11,0,True,10507,1,False,,,,,,0.7927168607711792,11,8039
4266,23,11,0,True,10507,1,False,,,,,,0.7927168607711792,11,8039
4266,24,5,6,True,10507,1,False,False,False,False,0.19999998807907104,1.0,0.3714835047721863,6,1964
4266,25,8,3,True,10507,1,False,True,True,True,0.0,0.0,0.7714921236038208,8,9927
4266,26,6,5,True,10507,2,False,False,False,False,0.19999998807907104,1.0,0.4317406117916107,7,9497
4266,27,7,4,True,10507,1,False,True,True,True,0.0,0.0,0.7607890963554382,7,2157
4266,28,1,10,False,10419,39,True,True,True,True,0.0,0.0,0.019999980926513672,1,8392
4266,29,9,2,True,10507,1,False,False,False,False,0.2828426957130432,2.0,0.7613146901130676,11,9359
4266,30,2,9,True,10507,39,False,True,True,True,0.0,0.0,0.22090721130371094,2,8631
