metric,mean_tie_output_std,median_tie_output_std,mean_tie_output_range,median_tie_output_range,mean_selected_minus_tie_mean_abs,n_total_perturbations,n_multi_tie_perturbations,multi_tie_rate,mean_tie_output_std_when_gt1,median_tie_output_std_when_gt1,mean_tie_output_range_when_gt1,median_tie_output_range_when_gt1,mean_selected_minus_tie_mean_abs_when_gt1
explanation_length,32.00995235431755,0.0,73.433349609375,0.0,30.41570378365565,8192,1884,0.22998046875,139.18552531134253,29.30832663903507,319.30254777070064,69.0,132.25342112298674
framing_effect,0.08050895244517699,0.0,0.203369140625,0.0,0.07296191942214839,8192,1884,0.22998046875,0.3500686509718099,0.44917385399574883,0.8842887473460722,1.0,0.31725267723261125
gunning_fog,0.47360232754895004,0.0,1.3458056824747473,0.0,0.42866118181510904,8192,1884,0.22998046875,2.059315428493099,1.9919214310862567,5.851825982395504,4.989999771118164,1.8639025485293914
information_overload,0.0934794437241871,0.0,0.24609375,0.0,0.08218251431011944,8192,1884,0.22998046875,0.40646688056716596,0.45175395145262565,1.070063694267516,1.0,0.3573456248558909
oversimplification,0.07478516493678278,0.0,0.1829833984375,0.0,0.06642380850411421,8192,1884,0.22998046875,0.3251805048631234,0.46692299863047987,0.7956475583864119,1.0,0.2888236938777621
sentiment_score_nn,0.047144567530965936,0.0,0.12090168612121488,0.0,0.044081563661761,8192,1884,0.22998046875,0.20499378832997503,0.24021317575892032,0.525704146871015,0.5976434350013733,0.19167524921292256
subjectivity_score_nn,0.014536718586758,0.0,0.04252462297154125,0.0,0.011963597601987761,8192,1884,0.22998046875,0.06320849185919403,0.0012182307416824115,0.18490536697604348,0.002897977828979492,0.0520200592120402
