,rule,type,coef,support,importance
25,common <= 0.9000000059604645 & socially controversial > 0.7000000178813934,rule,0.010032221446687249,0.5776223776223777,0.004955295586313202
44,negative <= 0.7000000178813934 & socially controversial > 0.30000000447034836,rule,-0.01816620644445323,0.6097902097902098,0.008861424666276053
50,socially controversial <= 0.5000000149011612,rule,0.00022956973387164086,0.14545454545454545,8.093676907359859e-05
61,technically complicated > 0.7000000178813934 & subject to time variability > 0.9000000059604645 & unambiguous <= 0.7000000178813934 & common > 0.5000000149011612,rule,-0.014003370901972975,0.005594405594405594,0.0010444588789469854
65,neutral > 0.7000000178813934 & positive <= 0.7000000178813934 & common > 0.5000000149011612,rule,-0.09793791328524076,0.07692307692307693,0.026097452584201836
66,common <= 0.7000000178813934 & positive > 0.30000000447034836 & technically complicated <= 0.5000000149011612,rule,0.03751462961898692,0.039160839160839164,0.007276993808810427
70,negative <= 0.7000000178813934 & positive > 0.7000000178813934 & common <= 0.7000000178813934 & socially controversial > 0.30000000447034836 & conceptually dense > 0.7000000178813934,rule,0.04216293633410531,0.13846153846153847,0.014562393432238575
88,technically complicated > 0.7000000178813934 & socially controversial > 0.7000000178813934 & positive > 0.7000000178813934,rule,0.09585205630687048,0.14545454545454545,0.03379346055641831
98,socially controversial > 0.30000000447034836 & negative > 0.7000000178813934,rule,0.04535095450574012,0.38181818181818183,0.02203296012758872
99,socially controversial > 0.5000000149011612,rule,-0.008622599716903032,0.8545454545454545,0.003039971124814151
100,positive <= 0.30000000447034836 & neutral <= 0.30000000447034836 & unambiguous > 0.30000000447034836 & technically complicated <= 0.5000000149011612,rule,-0.15276162713350733,0.002797202797202797,0.008068039142558504
108,positive <= 0.7000000178813934 & socially controversial <= 0.9000000059604645 & common > 0.7000000178813934 & neutral <= 0.7000000178813934 & socially controversial > 0.7000000178813934 & interdisciplinary > 0.7000000178813934 & positive <= 0.5000000149011612,rule,0.0461787226344665,0.1076923076923077,0.014315007362493287
125,positive <= 0.7000000178813934 & unambiguous > 0.30000000447034836,rule,-0.276586803206493,0.35384615384615387,0.13225334382673593
138,socially controversial > 0.7000000178813934 & technically complicated <= 0.7000000178813934 & positive <= 0.7000000178813934 & neutral <= 0.5000000149011612,rule,0.04799458469801088,0.06853146853146853,0.012126105735954188
139,conceptually dense <= 0.9000000059604645 & interdisciplinary > 0.7000000178813934 & common > 0.5000000149011612,rule,0.02450101694521352,0.9090909090909091,0.007043547139750512
176,positive > 0.7000000178813934 & unambiguous > 0.30000000447034836,rule,0.3870340470207559,0.6447552447552447,0.1852296262315807
189,negative <= 0.7000000178813934 & positive <= 0.4000000134110451 & technically complicated <= 0.7000000178813934 & neutral <= 0.7000000178813934,rule,-0.11926249437655552,0.0013986013986013986,0.0044570443181212935
196,neutral > 0.30000000447034836 & subject to geographical variability <= 0.9000000059604645 & neutral <= 0.5000000149011612,rule,0.06158973811114207,0.02097902097902098,0.008826671526058998
201,subject to time variability <= 0.9000000059604645 & common <= 0.5000000149011612 & positive <= 0.7000000178813934 & positive <= 0.5000000149011612,rule,-0.48778696350695006,0.009790209790209791,0.04802747961265446
216,neutral <= 0.30000000447034836 & common > 0.7000000178813934,rule,-0.015112529548569927,0.16643356643356644,0.005628954417059875
217,interdisciplinary > 0.7000000178813934 & positive <= 0.7000000178813934,rule,-0.016300727478723555,0.3230769230769231,0.007623064874539987
220,common > 0.7000000178813934 & technically complicated > 0.7000000178813934 & positive <= 0.7000000178813934,rule,-0.09208126725303054,0.14825174825174825,0.032721019352619826
233,positive <= 0.7000000178813934 & common <= 0.9000000059604645 & technically complicated > 0.5000000149011612 & unambiguous > 0.30000000447034836 & technically complicated <= 0.7000000178813934 & common > 0.7000000178813934 & neutral > 0.30000000447034836 & neutral > 0.5000000149011612 & positive <= 0.5000000149011612,rule,-0.04174234462091496,0.013986013986013986,0.004901910256053869
