,rule,coef
9,interdisciplinary,23.056845
8,subject to geographical variability,3.0753918
6,negative,2.5679026
1,technically complicated,2.3291674
10,subject to time variability,2.096527
4,unambiguous,-1.9872077
2,common,-1.583991
5,positive,-1.012394
7,neutral,-0.95122457
3,socially controversial,-0.34260273
0,conceptually dense,0.33359468
