,rule,type,coef,support,importance
9,interdisciplinary,linear,0.17060920270332847,1.0,0.006285943257502978
13,positive <= 0.9000000059604645 & positive <= 0.7000000178813934 & common > 0.5000000149011612 & negative <= 0.7000000178813934,rule,-0.0018026495413683635,0.03776223776223776,0.00034362231692407837
55,technically complicated > 0.5000000149011612 & positive <= 0.7000000178813934 & common > 0.5000000149011612,rule,-0.0033055627166733935,0.2867132867132867,0.001494862950562598
56,technically complicated > 0.5000000149011612 & socially controversial > 0.7000000178813934 & neutral > 0.30000000447034836,rule,-0.008941076336259722,0.3202797202797203,0.004171763084638145
69,technically complicated > 0.5000000149011612 & socially controversial > 0.5000000149011612,rule,-0.007181304194416418,0.7258741258741259,0.0032033839573925244
114,socially controversial <= 0.7000000178813934 & positive > 0.7000000178813934,rule,0.009776941225867737,0.33146853146853145,0.00460240766110996
245,technically complicated > 0.7000000178813934 & socially controversial <= 0.9000000059604645 & positive <= 0.7000000178813934,rule,-0.02538486598942516,0.1958041958041958,0.01007318414931607
268,positive <= 0.7000000178813934 & common > 0.5000000149011612 & socially controversial <= 0.7000000178813934,rule,-0.004244525399431874,0.03776223776223776,0.0008090944016154935
290,positive <= 0.7000000178813934 & common > 0.5000000149011612,rule,-0.002950745655691567,0.3118881118881119,0.001366975457913938
295,positive <= 0.5000000149011612 & neutral <= 0.5000000149011612,rule,-0.003469956644901916,0.0951048951048951,0.0010179456795770016
329,positive > 0.5000000149011612 & technically complicated <= 0.7000000178813934,rule,0.007872852296056146,0.3622377622377622,0.0037840630606154634
447,technically complicated <= 0.7000000178813934 & negative <= 0.9000000059604645 & positive > 0.30000000447034836,rule,0.0016427044124179347,0.3804195804195804,0.0007975165366829708
465,technically complicated > 0.7000000178813934 & positive <= 0.7000000178813934 & positive > 0.5000000149011612,rule,-0.020438769105376432,0.06853146853146853,0.00516397166146997
574,positive <= 0.7000000178813934 & neutral <= 0.5000000149011612 & subject to geographical variability <= 0.9000000059604645,rule,-0.008974343442606324,0.15244755244755245,0.003225865121899928
696,socially controversial > 0.30000000447034836 & neutral <= 0.7000000178813934 & conceptually dense > 0.5000000149011612 & negative <= 0.9000000059604645 & subject to time variability <= 0.9000000059604645,rule,-0.000952538273921781,0.33706293706293705,0.00045027111255151187
747,positive <= 0.7000000178813934 & subject to time variability <= 0.9000000059604645,rule,-0.03924358625817458,0.3174825174825175,0.01826776794474032
955,unambiguous <= 0.7000000178813934 & technically complicated > 0.5000000149011612 & conceptually dense > 0.7000000178813934,rule,-0.0064340955316876695,0.6559440559440559,0.003056577683957354
987,common <= 0.9000000059604645 & positive <= 0.7000000178813934,rule,-0.02880503995327705,0.34265734265734266,0.013670815158251973
994,conceptually dense <= 0.7000000178813934 & common <= 0.9000000059604645 & subject to time variability <= 0.9000000059604645 & positive > 0.7000000178813934,rule,0.007282020039429064,0.25034965034965034,0.0031546758291444957
1043,socially controversial > 0.5000000149011612 & common <= 0.9000000059604645 & negative > 0.5000000149011612 & technically complicated > 0.7000000178813934 & unambiguous <= 0.7000000178813934 & negative <= 0.9000000059604645,rule,-0.0005056184606895942,0.3902097902097902,0.00024663927017340215
1048,technically complicated > 0.5000000149011612 & technically complicated <= 0.9000000059604645 & socially controversial > 0.7000000178813934,rule,-0.002211921365705766,0.5202797202797202,0.0011050506180340168
