,rule,type,coef,support,importance
9,interdisciplinary,linear,0.6868414872413753,1.0,0.034515709923657135
60,socially controversial <= 0.5000000149011612 & negative > 0.30000000447034836 & technically complicated > 0.5000000149011612 & subject to time variability > 0.7000000178813934,rule,-0.003988013382547526,0.16837782340862423,0.0014923204266608333
61,socially controversial <= 0.7000000178813934 & technically complicated > 0.7000000178813934 & positive > 0.7000000178813934 & socially controversial > 0.5000000149011612,rule,0.15296587260120095,0.08829568788501027,0.043400156956029064
142,subject to geographical variability > 0.7000000178813934 & technically complicated <= 0.7000000178813934 & subject to time variability > 0.7000000178813934,rule,-0.5836566232589397,0.4928131416837782,0.29179816366339256
177,common <= 0.9000000059604645 & technically complicated > 0.7000000178813934 & socially controversial > 0.5000000149011612 & positive > 0.5000000149011612,rule,0.154805202197383,0.3798767967145791,0.07513562882123548
258,common <= 0.7000000178813934 & interdisciplinary > 0.7000000178813934,rule,0.09973709641045321,0.28336755646817247,0.0449448583641682
365,subject to time variability <= 0.9000000059604645 & positive > 0.5000000149011612,rule,0.07371168600161514,0.8891170431211499,0.023144521785310016
369,interdisciplinary <= 0.7000000178813934 & socially controversial > 0.5000000149011612 & subject to time variability > 0.7000000178813934,rule,-1.599127494516799,0.018480492813141684,0.2153720451926961
441,socially controversial <= 0.5000000149011612 & technically complicated <= 0.5000000149011612 & unambiguous > 0.7000000178813934,rule,0.08962841116758112,0.09650924024640657,0.026466225213926414
445,technically complicated <= 0.7000000178813934 & subject to time variability <= 0.9000000059604645 & negative > 0.5000000149011612,rule,-0.03768695080480729,0.1601642710472279,0.013822003381583245
509,conceptually dense > 0.7000000178813934 & subject to time variability > 0.7000000178813934 & negative <= 0.7000000178813934 & common <= 0.9000000059604645 & socially controversial <= 0.9000000059604645 & positive > 0.5000000149011612,rule,0.050540452866045714,0.8090349075975359,0.019865511557022302
537,socially controversial <= 0.5000000149011612 & technically complicated <= 0.5000000149011612 & subject to time variability > 0.7000000178813934,rule,0.09229416913305676,0.055441478439425054,0.021120592685079584
541,socially controversial > 0.5000000149011612 & technically complicated > 0.5000000149011612 & positive > 0.5000000149011612,rule,0.04645644533131983,0.5852156057494866,0.022888383929202352
598,interdisciplinary > 0.7000000178813934 & neutral <= 0.7000000178813934 & socially controversial <= 0.9000000059604645 & neutral <= 0.9000000059604645,rule,0.0970789226615049,0.17248459958932238,0.03667652265475666
631,technically complicated > 0.7000000178813934 & positive > 0.7000000178813934 & socially controversial > 0.5000000149011612,rule,0.3556502081908864,0.2751540041067762,0.158830483490879
635,conceptually dense > 0.7000000178813934 & positive > 0.5000000149011612,rule,0.5461265849475391,0.8542094455852156,0.19272595064937162
636,socially controversial <= 0.5000000149011612 & technically complicated > 0.7000000178813934 & positive > 0.7000000178813934,rule,-0.10594011599250569,0.04722792607802875,0.022472655342460512
648,conceptually dense > 0.7000000178813934 & subject to time variability <= 0.9000000059604645 & neutral <= 0.9000000059604645,rule,0.6476328251496031,0.9260780287474333,0.1694491571147962
664,common > 0.7000000178813934 & technically complicated <= 0.7000000178813934 & socially controversial > 0.30000000447034836 & subject to time variability > 0.7000000178813934,rule,-0.07954461242176915,0.3737166324435318,0.038482867242669055
695,negative <= 0.7000000178813934 & negative > 0.5000000149011612 & unambiguous > 0.7000000178813934,rule,-0.04869059294984393,0.14784394250513347,0.017282493361552236
706,negative <= 0.5000000149011612 & socially controversial > 0.5000000149011612 & technically complicated > 0.5000000149011612,rule,0.31543748947372063,0.34291581108829566,0.14973301553314008
743,socially controversial <= 0.7000000178813934 & negative <= 0.5000000149011612,rule,0.15523871561919264,0.47433264887063653,0.07751701707111576
750,positive > 0.7000000178813934 & negative > 0.5000000149011612 & common > 0.7000000178813934 & subject to time variability <= 0.9000000059604645 & socially controversial > 0.5000000149011612,rule,0.04597336426556839,0.07802874743326489,0.012330829523134454
770,socially controversial <= 0.5000000149011612 & negative <= 0.5000000149011612 & technically complicated <= 0.5000000149011612 & subject to time variability > 0.7000000178813934,rule,0.4982832302479553,0.08418891170431211,0.13835876209920417
794,interdisciplinary <= 0.7000000178813934 & negative > 0.5000000149011612,rule,-0.3782311874991622,0.01642710472279261,0.04807741682910883
845,positive > 0.7000000178813934 & negative > 0.5000000149011612 & common <= 0.7000000178813934 & subject to time variability <= 0.9000000059604645 & socially controversial > 0.5000000149011612,rule,-0.08219540611502475,0.053388090349075976,0.018478032262612593
886,interdisciplinary > 0.7000000178813934 & subject to time variability <= 0.9000000059604645,rule,0.05450503092895098,0.919917864476386,0.014793772633587277
901,socially controversial <= 0.5000000149011612 & technically complicated <= 0.7000000178813934 & positive > 0.7000000178813934 & unambiguous > 0.7000000178813934,rule,0.16571789904377301,0.1806981519507187,0.06376292649184544
942,technically complicated > 0.7000000178813934 & socially controversial > 0.5000000149011612 & subject to time variability > 0.7000000178813934,rule,0.03214830681914616,0.43121149897330596,0.01592130548104251
1090,interdisciplinary <= 0.7000000178813934 & socially controversial > 0.5000000149011612,rule,-0.04137542264438772,0.022587268993839837,0.00614770898129354
1129,negative <= 0.5000000149011612 & subject to time variability <= 0.9000000059604645 & socially controversial > 0.5000000149011612 & positive > 0.7000000178813934,rule,0.38216193849629565,0.34291581108829566,0.18140601983775298
