,rule,type,coef,support,importance
2,common,linear,0.025137545432762174,1.0,0.002174151834958968
38,common > 0.9000000059604645 & neutral > 0.5000000149011612 & interdisciplinary > 0.7000000178813934,rule,0.11949690855305595,0.08221476510067115,0.032824801875467026
78,neutral > 0.5000000149011612 & common <= 0.9000000059604645 & positive > 0.5000000149011612,rule,-6.118383790823058e-05,0.8355704697986577,2.267870047543616e-05
82,positive > 0.5000000149011612 & technically complicated > 0.5000000149011612,rule,-0.007596853777289802,0.8825503355704698,0.002445847638442806
105,interdisciplinary > 0.7000000178813934 & technically complicated > 0.5000000149011612 & positive > 0.5000000149011612 & positive <= 0.9000000059604645,rule,-0.013800733221306746,0.8573825503355704,0.0048258721696845695
108,neutral <= 0.7000000178813934 & subject to time variability > 0.9000000059604645 & common <= 0.9000000059604645 & positive > 0.5000000149011612,rule,-0.07084791958037705,0.013422818791946308,0.00815294473938005
162,common > 0.5000000149011612 & unambiguous <= 0.7000000178813934 & socially controversial > 0.7000000178813934 & neutral <= 0.7000000178813934 & interdisciplinary <= 0.9000000059604645,rule,0.06293016145271119,0.4110738255033557,0.030963438743111877
181,subject to geographical variability <= 0.9000000059604645 & unambiguous <= 0.7000000178813934 & neutral > 0.5000000149011612 & positive <= 0.7000000178813934 & neutral <= 0.7000000178813934 & interdisciplinary <= 0.9000000059604645,rule,0.027852892788737958,0.15100671140939598,0.009972879253976148
204,technically complicated > 0.5000000149011612 & negative <= 0.7000000178813934,rule,-0.023463191131595194,0.6023489932885906,0.011483181149104908
210,neutral <= 0.7000000178813934 & unambiguous > 0.5000000149011612 & positive <= 0.7000000178813934,rule,7.232401773613844e-05,0.28859060402684567,3.277052779024213e-05
269,neutral <= 0.7000000178813934 & common <= 0.9000000059604645 & positive > 0.5000000149011612 & socially controversial > 0.9000000059604645,rule,-0.10583359157088787,0.06543624161073826,0.02617201592978026
270,common > 0.7000000178813934 & socially controversial <= 0.9000000059604645 & positive <= 0.9000000059604645,rule,-0.060129796509948125,0.8003355704697986,0.024036772032858505
311,neutral > 0.7000000178813934 & technically complicated > 0.5000000149011612,rule,-0.014991817175065043,0.31711409395973156,0.006976476317783839
322,common <= 0.9000000059604645 & conceptually dense <= 0.9000000059604645,rule,-0.19672759096081155,0.9043624161073825,0.05785632239429051
326,common > 0.9000000059604645 & unambiguous > 0.7000000178813934,rule,0.18572596520976437,0.05704697986577181,0.04307586236080505
334,technically complicated <= 0.7000000178813934 & negative > 0.7000000178813934 & positive <= 0.7000000178813934 & positive <= 0.9000000059604645,rule,0.006061926986488986,0.10067114093959731,0.001823990035575312
401,technically complicated > 0.7000000178813934 & socially controversial <= 0.9000000059604645 & positive <= 0.7000000178813934,rule,-0.07701048251780125,0.16610738255033558,0.028661530422753864
403,negative <= 0.7000000178813934 & positive <= 0.9000000059604645,rule,-0.007506981478615858,0.6191275167785235,0.003645400059272708
415,subject to geographical variability <= 0.9000000059604645 & unambiguous <= 0.7000000178813934 & neutral > 0.5000000149011612 & socially controversial <= 0.9000000059604645 & positive <= 0.7000000178813934 & technically complicated <= 0.7000000178813934,rule,0.07505378720669462,0.06208053691275168,0.018110611642852003
419,subject to geographical variability <= 0.9000000059604645 & socially controversial <= 0.9000000059604645 & negative > 0.7000000178813934,rule,-0.020605343242441763,0.22986577181208054,0.008669623148864854
