,rule,coef
9,interdisciplinary,-5.0662613
5,positive,1.7249646
2,common,-0.7389718
3,socially controversial,-0.46063638
6,negative,-0.45650303
0,conceptually dense,0.26776516
4,unambiguous,-0.23249389
7,neutral,0.18467443
10,subject to time variability,0.15688102
8,subject to geographical variability,-0.1191306
1,technically complicated,0.033555984
