,rule,type,coef,support,importance
36,common > 0.9000000059604645,rule,1.3671935558792037,0.01026694045174538,0.1378191486402522
42,common > 0.5000000149011612 & positive <= 0.7000000178813934 & common > 0.9000000059604645,rule,0.25587467957099447,0.004106776180698152,0.016363802067037424
48,common <= 0.9000000059604645 & positive > 0.5000000149011612 & conceptually dense > 0.7000000178813934,rule,-0.0009605941543418083,0.813141683778234,0.00037443743999536445
50,common > 0.9000000059604645 & positive > 0.30000000447034836,rule,0.277512024066775,0.002053388090349076,0.012562352583275307
75,conceptually dense > 0.7000000178813934 & common > 0.9000000059604645,rule,0.2745014495050304,0.004106776180698152,0.01755502886939181
112,unambiguous > 0.7000000178813934 & common > 0.9000000059604645,rule,0.2668705323588131,0.004106776180698152,0.01706701333780414
137,common <= 0.9000000059604645 & common > 0.7000000178813934 & common > 0.5000000149011612,rule,-0.0006828346516151398,0.6817248459958932,0.00031806910126762106
163,unambiguous <= 0.7000000178813934 & positive > 0.5000000149011612 & negative > 0.5000000149011612 & neutral > 0.7000000178813934 & common <= 0.7000000178813934,rule,0.006050874402798071,0.04722792607802875,0.0012835479147881711
166,technically complicated > 0.7000000178813934 & subject to time variability <= 0.9000000059604645 & neutral > 0.5000000149011612 & unambiguous <= 0.7000000178813934 & positive > 0.30000000447034836,rule,0.0030301153432096915,0.14784394250513347,0.0010755249655247199
168,common <= 0.7000000178813934 & positive <= 0.7000000178813934 & neutral > 0.7000000178813934 & positive > 0.30000000447034836,rule,0.004099386229662039,0.049281314168377825,0.0008873316919912131
178,common > 0.9000000059604645 & negative > 0.5000000149011612,rule,0.023132937595176463,0.002053388090349076,0.00104717667400093
236,technically complicated > 0.7000000178813934 & negative > 0.5000000149011612 & common <= 0.9000000059604645 & common <= 0.7000000178813934 & socially controversial > 0.7000000178813934,rule,0.004456953977417294,0.061601642710472276,0.0010715881830046946
251,technically complicated > 0.7000000178813934 & negative <= 0.7000000178813934 & common <= 0.9000000059604645 & positive <= 0.7000000178813934 & common <= 0.7000000178813934,rule,0.019863908179360987,0.03696098562628337,0.0037476447118487614
284,common <= 0.9000000059604645 & positive > 0.30000000447034836,rule,-0.03265750568915351,0.9856262833675564,0.0038870818770624163
286,common <= 0.9000000059604645 & technically complicated > 0.7000000178813934 & common > 0.7000000178813934 & negative > 0.5000000149011612,rule,-0.0018068994458338063,0.13347022587268995,0.0006144943969533636
319,common <= 0.9000000059604645 & common > 0.7000000178813934,rule,-6.21020890658178e-05,0.6899383983572895,2.8723367900387915e-05
331,subject to time variability <= 0.9000000059604645 & common > 0.9000000059604645,rule,0.011022220626086978,0.004106776180698152,0.0007048975575344524
338,positive <= 0.7000000178813934 & negative > 0.5000000149011612,rule,0.004099610346049652,0.22176591375770022,0.0017031194236309596
343,common <= 0.9000000059604645 & common <= 0.7000000178813934 & positive <= 0.7000000178813934 & unambiguous <= 0.7000000178813934,rule,0.008527074290672502,0.06365503080082136,0.002081777708089051
344,subject to time variability <= 0.9000000059604645 & common > 0.9000000059604645 & positive > 0.30000000447034836,rule,6.555611581498222e-05,0.008213552361396304,5.916812590669356e-06
352,unambiguous <= 0.7000000178813934 & technically complicated > 0.7000000178813934 & positive <= 0.7000000178813934,rule,0.02284415105289957,0.07597535934291581,0.006052756195271963
360,common <= 0.9000000059604645 & technically complicated <= 0.7000000178813934,rule,-0.0024887097614733167,0.49075975359342916,0.0012441423711913315
362,common <= 0.9000000059604645 & unambiguous > 0.7000000178813934,rule,-0.008255613005360317,0.7638603696098563,0.0035062328588151316
380,subject to time variability <= 0.9000000059604645 & conceptually dense > 0.7000000178813934 & common > 0.9000000059604645,rule,0.03041288392205639,0.004106776180698152,0.001944977180324062
383,technically complicated > 0.7000000178813934 & unambiguous <= 0.7000000178813934 & negative <= 0.7000000178813934 & common > 0.7000000178813934 & positive <= 0.5000000149011612 & neutral <= 0.7000000178813934 & positive <= 0.7000000178813934,rule,0.06382226993135763,0.004106776180698152,0.004081587886604467
414,common <= 0.9000000059604645 & negative <= 0.7000000178813934 & positive > 0.5000000149011612,rule,-0.0022880453568181187,0.8993839835728953,0.0006882888963265683
511,unambiguous <= 0.7000000178813934 & positive > 0.5000000149011612 & common > 0.7000000178813934 & negative > 0.5000000149011612 & common <= 0.9000000059604645,rule,-0.00504114168111705,0.03696098562628337,0.0009510921915430665
563,common <= 0.9000000059604645 & positive > 0.5000000149011612 & common > 0.5000000149011612,rule,-0.014495986310823444,0.8952772073921971,0.0044386115781303945
593,subject to time variability <= 0.9000000059604645 & common > 0.5000000149011612 & neutral > 0.5000000149011612 & common > 0.9000000059604645,rule,0.005002897296492129,0.006160164271047228,0.000391449672806188
597,technically complicated > 0.7000000178813934 & common <= 0.9000000059604645 & positive <= 0.7000000178813934 & common <= 0.7000000178813934,rule,0.012042629979533629,0.043121149897330596,0.0024462170393980856
707,common <= 0.9000000059604645 & negative <= 0.7000000178813934,rule,-0.008618994264709183,0.9260780287474333,0.0022551069936809684
716,common <= 0.9000000059604645 & negative <= 0.7000000178813934 & positive > 0.30000000447034836,rule,-4.4077452355503444e-17,0.9137577002053389,1.237348893069765e-17
736,common <= 0.9000000059604645 & positive > 0.5000000149011612,rule,-8.536163595977913e-05,0.9055441478439425,2.496502349599859e-05
748,common <= 0.9000000059604645 & positive > 0.5000000149011612 & positive > 0.30000000447034836,rule,-2.059580042757654e-17,0.9075975359342916,5.964404720111743e-18
