,rule,coef
2,common,-18.373251
4,unambiguous,-3.2785034
0,conceptually dense,-2.6386745
7,neutral,-1.3731439
5,positive,1.1551967
9,interdisciplinary,-1.0474885
8,subject to geographical variability,-0.8078495
6,negative,-0.8076238
10,subject to time variability,-0.5922654
3,socially controversial,-0.45632005
1,technically complicated,0.11301279
