,rule,type,coef,support,importance
18,positive <= 0.7000000178813934 & neutral > 0.7000000178813934,rule,-0.027131799023268587,0.025602409638554216,0.004285358041447724
21,neutral <= 0.7000000178813934 & positive <= 0.7000000178813934 & subject to geographical variability > 0.9000000059604645,rule,-0.0005772983592998818,0.04216867469879518,0.00011602185834002669
34,technically complicated > 0.7000000178813934 & positive <= 0.7000000178813934 & common <= 0.7000000178813934,rule,-0.1265347319752106,0.05421686746987952,0.02865317434877621
39,common <= 0.9000000059604645,rule,0.0007482188794818436,0.9774096385542169,0.00011118048415651443
61,positive <= 0.7000000178813934 & common > 0.5000000149011612 & common > 0.7000000178813934 & neutral <= 0.5000000149011612 & unambiguous > 0.5000000149011612 & unambiguous <= 0.7000000178813934,rule,-0.034617288787537136,0.03463855421686747,0.006330206893101009
73,interdisciplinary > 0.5000000149011612 & socially controversial > 0.5000000149011612,rule,0.00026702485930308234,0.641566265060241,0.0001280492071064396
75,positive > 0.5000000149011612 & positive <= 0.7000000178813934 & socially controversial > 0.5000000149011612 & common > 0.5000000149011612,rule,-0.017121148052702977,0.24397590361445784,0.0073531625942011925
87,positive <= 0.7000000178813934 & common > 0.5000000149011612,rule,-0.17153254983616695,0.3870481927710843,0.08354918741431004
95,socially controversial <= 0.7000000178813934 & technically complicated > 0.7000000178813934 & positive <= 0.7000000178813934,rule,-0.041645954024878945,0.03614457831325301,0.007773208981941007
115,subject to geographical variability <= 0.9000000059604645 & positive <= 0.7000000178813934 & socially controversial > 0.7000000178813934 & neutral <= 0.5000000149011612 & conceptually dense > 0.5000000149011612,rule,-0.018553254084120896,0.14759036144578314,0.006580717783023881
138,negative <= 0.7000000178813934 & positive > 0.5000000149011612,rule,0.023654011741706827,0.7966867469879518,0.009519879449875212
140,interdisciplinary <= 0.7000000178813934 & positive <= 0.7000000178813934 & common <= 0.5000000149011612,rule,0.0023333716377232396,0.016566265060240965,0.0002978302242767146
147,unambiguous > 0.5000000149011612 & positive <= 0.7000000178813934 & positive > 0.5000000149011612 & common > 0.5000000149011612,rule,-0.024863954019582607,0.11596385542168675,0.007960979907773174
177,positive <= 0.7000000178813934 & technically complicated > 0.5000000149011612 & subject to geographical variability > 0.9000000059604645,rule,-0.054965952194605136,0.04216867469879518,0.01104671755308843
180,technically complicated > 0.7000000178813934 & positive <= 0.7000000178813934 & subject to time variability <= 0.7000000178813934,rule,-0.005967334986310654,0.010542168674698794,0.0006094583671713608
181,unambiguous > 0.5000000149011612 & positive <= 0.7000000178813934 & socially controversial <= 0.5000000149011612,rule,-0.1136530814180782,0.025602409638554216,0.01795104504395668
191,neutral <= 0.5000000149011612 & positive <= 0.7000000178813934 & conceptually dense <= 0.7000000178813934,rule,0.051589981111353794,0.016566265060240965,0.006584915748705272
207,socially controversial <= 0.7000000178813934 & unambiguous > 0.5000000149011612 & positive <= 0.7000000178813934,rule,-0.09104256212878536,0.09487951807228916,0.02667988188289647
227,positive <= 0.7000000178813934 & socially controversial > 0.5000000149011612 & common <= 0.9000000059604645 & common > 0.7000000178813934 & interdisciplinary > 0.7000000178813934 & subject to time variability > 0.7000000178813934 & unambiguous > 0.5000000149011612 & positive <= 0.5000000149011612,rule,0.05195051432008882,0.03313253012048193,0.0092982373211452
241,unambiguous > 0.5000000149011612 & conceptually dense <= 0.7000000178813934 & subject to geographical variability > 0.7000000178813934 & positive <= 0.7000000178813934,rule,-0.03028734310172135,0.02710843373493976,0.004918646481128486
246,positive <= 0.7000000178813934 & conceptually dense > 0.7000000178813934 & unambiguous <= 0.5000000149011612,rule,-0.14187392165373974,0.17620481927710843,0.05405315999463034
258,positive <= 0.7000000178813934 & common <= 0.7000000178813934 & technically complicated <= 0.7000000178813934,rule,0.0020245292687284563,0.15963855421686746,0.0007415253670174586
269,positive <= 0.7000000178813934 & socially controversial <= 0.9000000059604645 & common > 0.7000000178813934,rule,-0.03818342204600421,0.1536144578313253,0.01376813171587677
273,technically complicated > 0.7000000178813934 & negative <= 0.5000000149011612,rule,-0.0003046228852590507,0.08885542168674698,8.667585632980763e-05
281,positive <= 0.7000000178813934 & technically complicated > 0.5000000149011612 & common <= 0.7000000178813934 & conceptually dense > 0.7000000178813934,rule,-0.015525803543123221,0.16566265060240964,0.005772144996614665
284,positive <= 0.7000000178813934 & neutral > 0.5000000149011612 & neutral > 0.7000000178813934,rule,-0.0016177930630674982,0.018072289156626505,0.00021551093464646745
293,positive <= 0.7000000178813934 & common <= 0.7000000178813934 & subject to geographical variability > 0.7000000178813934 & unambiguous > 0.5000000149011612 & socially controversial <= 0.9000000059604645,rule,0.007179251246184113,0.09036144578313253,0.0020582833804888142
301,negative <= 0.9000000059604645 & positive > 0.7000000178813934,rule,0.35127701117785365,0.5933734939759037,0.17254868050992742
309,unambiguous > 0.5000000149011612 & positive <= 0.7000000178813934,rule,-0.22418070340072008,0.19126506024096385,0.08816965703319538
310,neutral <= 0.5000000149011612 & conceptually dense <= 0.7000000178813934 & common <= 0.7000000178813934,rule,0.043114087424142314,0.01355421686746988,0.004985319806424607
341,positive > 0.7000000178813934,rule,0.11246470837955054,0.5813253012048193,0.05548354893559365
342,unambiguous > 0.7000000178813934 & positive <= 0.7000000178813934,rule,-0.1425401174849027,0.006024096385542169,0.01102988530652908
353,positive <= 0.7000000178813934 & neutral > 0.5000000149011612 & common > 0.5000000149011612,rule,-0.02320818577205594,0.2289156626506024,0.00975056736802991
358,positive <= 0.7000000178813934 & neutral > 0.5000000149011612 & common <= 0.9000000059604645 & common > 0.7000000178813934 & unambiguous > 0.5000000149011612 & unambiguous <= 0.7000000178813934,rule,0.019389714038120183,0.058734939759036146,0.004559063454728083
