,rule,coef
2,common,22.1848
0,conceptually dense,-19.123215
5,positive,-17.255669
9,interdisciplinary,14.700623
8,subject to geographical variability,-12.724584
1,technically complicated,-11.927739
3,socially controversial,-10.133099
10,subject to time variability,9.208657
4,unambiguous,8.8322115
6,negative,-5.7217283
7,neutral,1.1473045
