,rule,type,coef,support,importance
1,technically complicated,linear,0.28981946504889955,1.0,0.033228874397393075
10,subject to time variability,linear,0.08172509058775076,1.0,0.0030336830369119263
26,common <= 0.9000000059604645 & common > 0.7000000178813934 & positive > 0.7000000178813934 & neutral > 0.7000000178813934 & neutral > 0.5000000149011612 & technically complicated > 0.7000000178813934,rule,0.0057719375542101825,0.13087248322147652,0.0019466485264387659
83,neutral <= 0.7000000178813934 & positive <= 0.7000000178813934,rule,0.027561623777633056,0.2986577181208054,0.012614111992920988
114,socially controversial <= 0.7000000178813934 & common <= 0.9000000059604645 & positive > 0.7000000178813934 & conceptually dense <= 0.7000000178813934,rule,-0.018249123322564995,0.05704697986577181,0.004232562332145246
123,common <= 0.9000000059604645 & technically complicated > 0.5000000149011612,rule,0.027171285431268535,0.8674496644295302,0.009213459733703884
163,unambiguous <= 0.7000000178813934 & positive <= 0.9000000059604645 & common <= 0.9000000059604645 & positive > 0.30000000447034836,rule,0.003238846743885778,0.6308724832214765,0.0015629655355465007
164,subject to geographical variability <= 0.9000000059604645 & positive > 0.5000000149011612,rule,-0.003840427607008246,0.7684563758389261,0.0016199649026230353
208,unambiguous <= 0.7000000178813934 & socially controversial <= 0.9000000059604645,rule,0.020201938686443488,0.6258389261744967,0.009775829903339039
210,common <= 0.9000000059604645 & positive <= 0.7000000178813934,rule,0.006210003445384129,0.28523489932885904,0.0028039795482022274
212,socially controversial <= 0.7000000178813934 & socially controversial <= 0.9000000059604645 & positive > 0.7000000178813934 & unambiguous > 0.7000000178813934,rule,-0.0027882107428179466,0.13590604026845637,0.0009554884912553971
242,common > 0.5000000149011612 & positive <= 0.9000000059604645 & neutral > 0.5000000149011612 & technically complicated > 0.5000000149011612,rule,0.008968517562404625,0.9429530201342282,0.002080089489169033
323,socially controversial > 0.5000000149011612 & interdisciplinary <= 0.9000000059604645 & subject to time variability <= 0.9000000059604645 & unambiguous > 0.5000000149011612,rule,-0.006929714223858038,0.7869127516778524,0.0028376403246335633
375,subject to time variability <= 0.9000000059604645 & interdisciplinary > 0.5000000149011612 & positive > 0.7000000178813934,rule,-0.02276837288351844,0.6426174496644296,0.010911260497194214
380,technically complicated > 0.7000000178813934 & negative > 0.7000000178813934,rule,0.0017689695168236219,0.25,0.0007659862700447701
