,rule,type,coef,support,importance
2,common,linear,0.12468325712328251,1.0,0.013714739131150126
10,subject to time variability,linear,-0.39965631497175813,1.0,0.03363032428403549
17,technically complicated > 0.7000000178813934 & subject to geographical variability <= 0.9000000059604645 & subject to geographical variability > 0.5000000149011612,rule,0.006230827995581398,0.4937694704049844,0.003115172110779044
38,socially controversial <= 0.5000000149011612 & subject to time variability > 0.7000000178813934,rule,-0.05177280900484916,0.3348909657320872,0.024434298115317873
64,neutral <= 0.7000000178813934 & unambiguous <= 0.7000000178813934 & socially controversial <= 0.9000000059604645 & positive <= 0.5000000149011612,rule,0.07898675338831175,0.037383177570093455,0.014983700845171147
78,unambiguous <= 0.7000000178813934 & subject to geographical variability > 0.7000000178813934 & interdisciplinary > 0.9000000059604645,rule,0.08746202945688526,0.30062305295950154,0.040103875869836665
102,socially controversial > 0.7000000178813934 & neutral > 0.7000000178813934 & unambiguous > 0.7000000178813934,rule,-0.04577172608667785,0.16199376947040497,0.01686436797213488
112,neutral > 0.7000000178813934 & conceptually dense > 0.7000000178813934 & common <= 0.9000000059604645,rule,-0.02886368627736166,0.6791277258566978,0.013473909383183755
153,neutral <= 0.9000000059604645 & negative <= 0.5000000149011612 & positive > 0.7000000178813934 & socially controversial <= 0.5000000149011612 & common > 0.5000000149011612 & interdisciplinary <= 0.9000000059604645,rule,0.06501827380057669,0.235202492211838,0.027575895629950786
171,neutral > 0.7000000178813934 & interdisciplinary > 0.9000000059604645,rule,-0.009575890937360455,0.43457943925233644,0.004746785173728405
203,conceptually dense > 0.7000000178813934 & subject to time variability > 0.7000000178813934 & subject to geographical variability <= 0.9000000059604645 & common > 0.7000000178813934 & interdisciplinary <= 0.9000000059604645,rule,-0.0004639270386772164,0.1838006230529595,0.00017968892229394483
259,technically complicated <= 0.7000000178813934 & unambiguous <= 0.7000000178813934 & subject to geographical variability <= 0.9000000059604645 & conceptually dense > 0.5000000149011612,rule,0.016459475534221703,0.11059190031152648,0.00516212115384599
