,rule,coef
5,positive,3.423556
9,interdisciplinary,2.6898823
6,negative,-0.6079424
3,socially controversial,0.37805527
4,unambiguous,0.33660483
7,neutral,-0.20624548
1,technically complicated,-0.20419514
2,common,-0.15541314
0,conceptually dense,-0.105055965
8,subject to geographical variability,-0.08431647
10,subject to time variability,-0.020750623
