,rule,coef
2,common,6.5421124
7,neutral,-0.86183006
6,negative,-0.6755438
4,unambiguous,-0.66492885
9,interdisciplinary,-0.6287757
3,socially controversial,-0.56731
10,subject to time variability,-0.546551
1,technically complicated,0.49981475
0,conceptually dense,0.31657782
5,positive,-0.16700315
8,subject to geographical variability,-0.0052883998
