,rule,type,coef,support,importance
1025,conceptually dense > 0.7000000178813934 & unambiguous > 0.5000000149011612 & interdisciplinary > 0.7000000178813934 & socially controversial > 0.7000000178813934,rule,0.5791771700662538,0.5020979020979021,0.2895860359512782
1045,common <= 0.7000000178813934 & common <= 0.9000000059604645 & socially controversial > 0.5000000149011612,rule,0.005380696272397728,0.3076923076923077,0.0024833982795681823
1047,common <= 0.9000000059604645 & socially controversial > 0.5000000149011612,rule,0.3698742175807931,0.8713286713286713,0.12384713224259096
1092,positive > 0.5000000149011612 & neutral <= 0.4000000134110451 & socially controversial <= 0.7000000178813934,rule,0.17467117440029192,0.07132867132867132,0.04495565463609647
1093,conceptually dense > 0.7000000178813934 & common > 0.7000000178813934 & technically complicated > 0.7000000178813934 & socially controversial > 0.5000000149011612,rule,-0.2979045302226172,0.25314685314685315,0.12953316635717446
1133,interdisciplinary > 0.7000000178813934 & negative > 0.9000000059604645 & neutral > 0.30000000447034836 & unambiguous <= 0.9000000059604645 & unambiguous > 0.5000000149011612,rule,0.35194918300384936,0.05454545454545454,0.07992443430534511
1168,positive > 0.5000000149011612 & negative > 0.9000000059604645 & technically complicated <= 0.7000000178813934,rule,-0.08350153753705163,0.032167832167832165,0.014733481963485957
1182,negative > 0.9000000059604645 & socially controversial > 0.30000000447034836 & common <= 0.9000000059604645,rule,0.12867254653679266,0.14545454545454545,0.04536460451264546
1197,positive > 0.30000000447034836 & conceptually dense > 0.5000000149011612 & positive <= 0.5000000149011612 & socially controversial <= 0.7000000178813934,rule,-0.6375163091924309,0.02097902097902098,0.09136501024882679
1203,socially controversial <= 0.9000000059604645 & neutral <= 0.30000000447034836,rule,0.06608856339242813,0.2517482517482518,0.028683583863722724
