,rule,type,coef,support,importance
9,interdisciplinary,linear,0.05051173999384798,1.0,0.0018608041585080198
77,socially controversial > 0.30000000447034836 & socially controversial > 0.7000000178813934 & subject to time variability <= 0.9000000059604645,rule,0.005503007732106873,0.5776223776223777,0.0027181447370623136
98,technically complicated <= 0.5000000149011612 & socially controversial <= 0.7000000178813934,rule,-0.01599090121057243,0.05454545454545454,0.0036313871291858667
159,conceptually dense <= 0.9000000059604645 & socially controversial > 0.5000000149011612 & negative > 0.5000000149011612,rule,0.004454318740585532,0.7622377622377622,0.001896260335593041
181,unambiguous > 0.30000000447034836 & unambiguous > 0.5000000149011612 & negative > 0.5000000149011612 & socially controversial > 0.30000000447034836 & positive <= 0.9000000059604645 & subject to time variability <= 0.9000000059604645 & negative > 0.7000000178813934,rule,0.00034960109559837476,0.36083916083916084,0.00016789381447134203
269,socially controversial > 0.30000000447034836 & conceptually dense <= 0.9000000059604645 & conceptually dense > 0.7000000178813934,rule,0.003261626572925706,0.6825174825174826,0.0015182770750008648
432,neutral > 0.7000000178813934 & technically complicated <= 0.5000000149011612,rule,-0.0024596628165401094,0.0979020979020979,0.0007309680779735235
499,technically complicated <= 0.7000000178813934 & socially controversial <= 0.7000000178813934,rule,-0.0004126528959391716,0.16363636363636364,0.00015265898775009354
566,unambiguous > 0.5000000149011612 & conceptually dense > 0.5000000149011612 & technically complicated > 0.5000000149011612 & conceptually dense <= 0.9000000059604645 & interdisciplinary > 0.5000000149011612,rule,0.0150108806470871,0.820979020979021,0.005754719575018881
588,technically complicated > 0.5000000149011612 & negative <= 0.9000000059604645,rule,0.005823057218920169,0.7034965034965035,0.002659481286927008
618,conceptually dense > 0.5000000149011612 & technically complicated <= 0.7000000178813934 & positive <= 0.9000000059604645 & interdisciplinary > 0.5000000149011612 & neutral > 0.7000000178813934 & interdisciplinary > 0.7000000178813934,rule,-0.002634562815999995,0.1958041958041958,0.001045443234152351
756,conceptually dense <= 0.9000000059604645 & neutral <= 0.7000000178813934,rule,0.0007459299657030329,0.4951048951048951,0.0003729471084106206
763,negative <= 0.7000000178813934 & technically complicated <= 0.5000000149011612,rule,-0.025173840149773252,0.13286713286713286,0.008544783742399347
1029,positive > 0.7000000178813934 & technically complicated <= 0.7000000178813934,rule,-0.012858177623366192,0.3034965034965035,0.005911775282035731
