,rule,coef
2,common,-15.005528
4,unambiguous,-6.4883256
8,subject to geographical variability,5.217567
5,positive,2.554566
6,negative,1.0806892
9,interdisciplinary,-0.7324276
10,subject to time variability,-0.5615635
0,conceptually dense,-0.5499893
3,socially controversial,-0.37094152
1,technically complicated,-0.09046745
7,neutral,-0.011417359
