,rule,type,coef,support,importance
926,negative > 0.9000000059604645 & conceptually dense > 0.5000000149011612 & common <= 0.7000000178813934 & socially controversial > 0.5000000149011612 & neutral > 0.30000000447034836,rule,0.0038650869745229174,0.01818181818181818,0.0005164085944941138
939,positive <= 0.7000000178813934 & common <= 0.9000000059604645 & neutral <= 0.30000000447034836 & positive > 0.30000000447034836 & common > 0.7000000178813934,rule,-0.03946350950336625,0.06153846153846154,0.009483688071040167
973,common <= 0.7000000178813934 & common <= 0.9000000059604645 & common > 0.5000000149011612,rule,0.010081251350494516,0.2895104895104895,0.004572202217849368
990,socially controversial > 0.7000000178813934 & neutral <= 0.7000000178813934 & positive <= 0.5000000149011612,rule,0.0925161425848608,0.16363636363636364,0.03422590951507603
1032,negative > 0.7000000178813934 & common <= 0.9000000059604645 & positive <= 0.7000000178813934 & positive <= 0.5000000149011612,rule,0.017130425781963003,0.21958041958041957,0.007091351969095906
1071,conceptually dense > 0.7000000178813934 & negative <= 0.9000000059604645 & positive <= 0.30000000447034836 & subject to time variability <= 0.9000000059604645,rule,0.017662033045616622,0.013986013986013986,0.002074097698999179
1081,negative <= 0.5000000149011612 & technically complicated > 0.7000000178813934 & positive > 0.7000000178813934 & neutral > 0.4000000134110451,rule,0.02965598766737307,0.046153846153846156,0.006222365357095473
1083,common <= 0.7000000178813934 & technically complicated <= 0.5000000149011612,rule,0.00808017922876522,0.05174825174825175,0.001789907802715281
1094,positive <= 0.7000000178813934 & socially controversial <= 0.5000000149011612,rule,-0.008032639234413927,0.013986013986013986,0.0009432933632248674
1128,technically complicated > 0.7000000178813934 & positive > 0.5000000149011612 & conceptually dense > 0.7000000178813934,rule,0.026666611344156748,0.3594405594405594,0.012795612813394803
1134,negative <= 0.5000000149011612 & common <= 0.7000000178813934 & conceptually dense <= 0.9000000059604645 & common > 0.5000000149011612,rule,0.0038159746833778215,0.044755244755244755,0.0007890141357374791
1136,negative <= 0.7000000178813934 & neutral <= 0.7000000178813934,rule,-0.020849395805685584,0.17202797202797201,0.007868661109625774
