rule,importance,weighted_importance,support,support_count,prediction,depth,component_type
common <= 0.5000000149011612 & positive > 0.5000000149011612 & conceptually dense > 0.7000000178813934 & positive > 0.7000000178813934 & socially controversial > 0.30000000447034836,61.482718226005666,61.482718226005666,0.027356997513000227,242,2587.5743801652893,5,rule
common <= 0.5000000149011612 & positive > 0.5000000149011612 & conceptually dense > 0.7000000178813934 & positive <= 0.7000000178813934 & socially controversial > 0.30000000447034836,36.002928524892745,36.002928524892745,0.016391589418946417,145,2536.5793103448277,5,rule
common > 0.5000000149011612 & positive <= 0.7000000178813934 & conceptually dense > 0.7000000178813934 & common <= 0.7000000178813934 & technically complicated > 0.5000000149011612,28.397284724877856,28.397284724877856,0.1657246212977617,1466,168.80013642564802,5,rule
common <= 0.5000000149011612 & positive > 0.5000000149011612 & conceptually dense <= 0.7000000178813934 & conceptually dense > 0.5000000149011612 & positive > 0.7000000178813934,23.662680004722738,23.662680004722738,0.011078453538322406,98,2476.0714285714284,5,rule
common > 0.5000000149011612 & positive <= 0.7000000178813934 & conceptually dense > 0.7000000178813934 & common > 0.7000000178813934 & socially controversial > 0.7000000178813934,19.86877179215889,19.86877179215889,0.11214108071444721,992,162.9758064516129,5,rule
common > 0.5000000149011612 & positive > 0.7000000178813934 & conceptually dense <= 0.7000000178813934 & common > 0.7000000178813934 & conceptually dense > 0.5000000149011612,17.109828744569622,17.109828744569622,0.1235586705855754,1093,201.67703568161025,5,rule
common > 0.5000000149011612 & positive > 0.7000000178813934 & conceptually dense > 0.7000000178813934 & common <= 0.7000000178813934 & technically complicated <= 0.7000000178813934,14.002660621541295,14.002660621541295,0.11835858014921999,1047,221.84527220630372,5,rule
common > 0.5000000149011612 & positive > 0.7000000178813934 & conceptually dense <= 0.7000000178813934 & common <= 0.7000000178813934 & conceptually dense > 0.5000000149011612,11.793071321629302,11.793071321629302,0.09088853719195117,804,210.3992537313433,5,rule
common > 0.5000000149011612 & positive > 0.7000000178813934 & conceptually dense > 0.7000000178813934 & common > 0.7000000178813934 & technically complicated <= 0.7000000178813934,8.602835385906676,8.602835385906676,0.06579244856432286,582,209.39518900343643,5,rule
common > 0.5000000149011612 & positive > 0.7000000178813934 & conceptually dense > 0.7000000178813934 & common <= 0.7000000178813934 & technically complicated > 0.7000000178813934,7.873833277040603,7.873833277040603,0.0704273117793353,623,228.35152487961477,5,rule
common <= 0.5000000149011612 & positive > 0.5000000149011612 & conceptually dense <= 0.7000000178813934 & conceptually dense > 0.5000000149011612 & positive <= 0.7000000178813934,7.662765009597823,7.662765009597823,0.003843545105132263,34,2333.823529411765,5,rule
common <= 0.5000000149011612 & positive > 0.5000000149011612 & conceptually dense <= 0.7000000178813934 & conceptually dense <= 0.5000000149011612 & technically complicated <= 0.5000000149011612,7.3591421715091485,7.3591421715091485,0.003730499660863667,33,2312.848484848485,5,rule
common > 0.5000000149011612 & positive > 0.7000000178813934 & conceptually dense <= 0.7000000178813934 & common > 0.7000000178813934 & conceptually dense <= 0.5000000149011612,6.691866883966358,6.691866883966358,0.045444268595975584,402,192.89800995024876,5,rule
common > 0.5000000149011612 & positive <= 0.7000000178813934 & conceptually dense <= 0.7000000178813934 & unambiguous <= 0.7000000178813934 & common > 0.7000000178813934,6.593873788349343,6.593873788349343,0.0336875423920416,298,144.41610738255034,5,rule
common > 0.5000000149011612 & positive <= 0.7000000178813934 & conceptually dense > 0.7000000178813934 & common > 0.7000000178813934 & socially controversial <= 0.7000000178813934,4.934620797944074,4.934620797944074,0.02645263395885146,234,153.60683760683762,5,rule
common > 0.5000000149011612 & positive <= 0.7000000178813934 & conceptually dense <= 0.7000000178813934 & unambiguous <= 0.7000000178813934 & common <= 0.7000000178813934,3.548190609136103,3.548190609136103,0.01876554374858693,166,151.0722891566265,5,rule
common > 0.5000000149011612 & positive <= 0.7000000178813934 & conceptually dense > 0.7000000178813934 & common <= 0.7000000178813934 & technically complicated <= 0.5000000149011612,2.807887240122434,2.807887240122434,0.015261134976260457,135,156.16296296296295,5,rule
common > 0.5000000149011612 & positive > 0.7000000178813934 & conceptually dense <= 0.7000000178813934 & common <= 0.7000000178813934 & conceptually dense <= 0.5000000149011612,2.4727300910854835,2.4727300910854835,0.01763508930590097,156,199.93589743589743,5,rule
common > 0.5000000149011612 & positive > 0.7000000178813934 & conceptually dense > 0.7000000178813934 & common > 0.7000000178813934 & technically complicated > 0.7000000178813934,1.8052871949042557,1.8052871949042557,0.015261134976260457,135,221.85925925925926,5,rule
common <= 0.5000000149011612 & positive > 0.5000000149011612 & conceptually dense <= 0.7000000178813934 & conceptually dense <= 0.5000000149011612 & technically complicated > 0.5000000149011612,1.2506486693038787,1.2506486693038787,0.0005652272213429799,5,2552.8,5,rule
common <= 0.5000000149011612 & positive > 0.5000000149011612 & conceptually dense > 0.7000000178813934 & positive <= 0.7000000178813934 & socially controversial <= 0.30000000447034836,1.133437768814118,1.133437768814118,0.0004521817770743839,4,2846.75,5,rule
common <= 0.5000000149011612 & positive > 0.5000000149011612 & conceptually dense > 0.7000000178813934 & positive > 0.7000000178813934 & socially controversial <= 0.30000000447034836,0.9243036969172155,0.9243036969172155,0.0004521817770743839,4,2384.25,5,rule
common <= 0.5000000149011612 & positive <= 0.5000000149011612 & conceptually dense > 0.7000000178813934 & technically complicated <= 0.7000000178813934 & socially controversial > 0.7000000178813934,0.7047015851422076,0.7047015851422076,0.004295726882206647,38,176.10526315789474,5,rule
common > 0.5000000149011612 & positive <= 0.7000000178813934 & conceptually dense <= 0.7000000178813934 & unambiguous > 0.7000000178813934 & positive <= 0.5000000149011612,0.6711809269152371,0.6711809269152371,0.0031652724395206874,28,128.10714285714286,5,rule
common <= 0.5000000149011612 & positive <= 0.5000000149011612 & conceptually dense > 0.7000000178813934 & technically complicated > 0.7000000178813934 & unambiguous <= 0.5000000149011612,0.3869771489508412,0.3869771489508412,0.0023739543296405156,21,177.14285714285714,5,rule
common <= 0.5000000149011612 & positive <= 0.5000000149011612 & conceptually dense > 0.7000000178813934 & technically complicated <= 0.7000000178813934 & socially controversial <= 0.7000000178813934,0.37207237552415995,0.37207237552415995,0.0024869997739091114,22,190.54545454545453,5,rule
common > 0.5000000149011612 & positive <= 0.7000000178813934 & conceptually dense <= 0.7000000178813934 & unambiguous > 0.7000000178813934 & positive > 0.5000000149011612,0.34335130160679084,0.34335130160679084,0.0016956816640289396,15,137.66666666666666,5,rule
common <= 0.5000000149011612 & positive <= 0.5000000149011612 & conceptually dense <= 0.7000000178813934 & unambiguous <= 0.5000000149011612 & conceptually dense > 0.5000000149011612,0.21305404894227442,0.21305404894227442,0.0012434998869545557,11,168.8181818181818,5,rule
common <= 0.5000000149011612 & positive <= 0.5000000149011612 & conceptually dense <= 0.7000000178813934 & unambiguous <= 0.5000000149011612 & conceptually dense <= 0.5000000149011612,0.10770538902757074,0.10770538902757074,0.0005652272213429799,5,149.6,5,rule
common <= 0.5000000149011612 & positive <= 0.5000000149011612 & conceptually dense <= 0.7000000178813934 & unambiguous > 0.5000000149011612 & socially controversial <= 0.5000000149011612,0.08564430217842103,0.08564430217842103,0.0004521817770743839,4,150.75,5,rule
common <= 0.5000000149011612 & positive <= 0.5000000149011612 & conceptually dense > 0.7000000178813934 & technically complicated > 0.7000000178813934 & unambiguous > 0.5000000149011612,0.06697457865732924,0.06697457865732924,0.00033913633280578795,3,142.66666666666666,5,rule
common <= 0.5000000149011612 & positive <= 0.5000000149011612 & conceptually dense <= 0.7000000178813934 & unambiguous > 0.5000000149011612 & socially controversial > 0.5000000149011612,0.02420895029025301,0.02420895029025301,0.00011304544426859598,1,126.0,5,rule
