,rule,type,coef,support,importance
873,negative <= 0.7000000178813934 & socially controversial <= 0.9000000059604645 & subject to time variability <= 0.9000000059604645,rule,0.0024905941702643665,0.6493288590604027,0.0011884620900939724
918,socially controversial <= 0.7000000178813934 & positive > 0.7000000178813934,rule,0.0009878997334320937,0.18959731543624161,0.00038723927256366093
931,socially controversial <= 0.7000000178813934 & positive <= 0.7000000178813934,rule,-0.00029704697872831007,0.016778523489932886,3.815291173132113e-05
945,neutral <= 0.7000000178813934 & unambiguous > 0.7000000178813934 & positive > 0.5000000149011612 & common > 0.9000000059604645 & common > 0.7000000178813934 & socially controversial > 0.7000000178813934,rule,0.02584763165656692,0.013422818791946308,0.002974460136416034
961,negative > 0.5000000149011612 & conceptually dense > 0.7000000178813934,rule,-0.006429559703389037,0.8053691275167785,0.002545567320752121
965,common <= 0.9000000059604645 & positive <= 0.7000000178813934,rule,-0.00930428916063861,0.2936241610738255,0.004237376088577574
979,negative <= 0.5000000149011612 & conceptually dense > 0.7000000178813934,rule,0.003228324207506335,0.07214765100671142,0.0008352715252400633
1011,positive <= 0.7000000178813934 & socially controversial <= 0.9000000059604645 & interdisciplinary > 0.7000000178813934 & unambiguous <= 0.7000000178813934 & positive > 0.5000000149011612 & interdisciplinary > 0.9000000059604645,rule,-0.0026164780261524307,0.006711409395973154,0.00021362972481649197
1015,positive > 0.9000000059604645 & subject to geographical variability <= 0.9000000059604645,rule,0.002492011580960164,0.008389261744966443,0.00022729115687188437
1020,negative > 0.7000000178813934 & common > 0.5000000149011612 & interdisciplinary > 0.7000000178813934,rule,-0.01677931100853898,0.39093959731543626,0.008187647505747275
1021,positive <= 0.9000000059604645 & interdisciplinary > 0.7000000178813934,rule,-0.019757898900525636,0.9865771812080537,0.002273673791077126
1044,neutral <= 0.7000000178813934 & positive <= 0.5000000149011612,rule,-0.0014282090669575354,0.07718120805369127,0.0003811586558142692
1062,conceptually dense > 0.5000000149011612 & common > 0.5000000149011612 & technically complicated <= 0.7000000178813934 & positive > 0.5000000149011612,rule,0.002141780801794639,0.43791946308724833,0.0010626039325132219
1067,negative <= 0.5000000149011612 & technically complicated <= 0.7000000178813934 & positive > 0.7000000178813934 & negative <= 0.9000000059604645,rule,0.023530374706893183,0.12248322147651007,0.007714270403678329
