,rule,type,coef,support,importance
96,subject to time variability <= 0.9000000059604645 & negative > 0.5000000149011612 & socially controversial > 0.7000000178813934 & negative > 0.7000000178813934 & positive > 0.7000000178813934,rule,-0.0003826827369507758,0.1062937062937063,0.0001179478570602043
328,negative > 0.5000000149011612 & positive > 0.7000000178813934 & common > 0.5000000149011612,rule,-0.014257671218023078,0.48391608391608393,0.007125146303802519
385,positive > 0.7000000178813934 & common > 0.5000000149011612,rule,-0.014565643845882057,0.6433566433566433,0.006977063101026717
390,negative <= 0.7000000178813934 & technically complicated <= 0.7000000178813934,rule,0.0033323097414090816,0.2895104895104895,0.001511319722177573
523,common > 0.5000000149011612 & technically complicated > 0.7000000178813934,rule,-0.009541049956372522,0.47692307692307695,0.004765441236903968
665,positive > 0.7000000178813934 & common > 0.5000000149011612 & socially controversial > 0.7000000178813934,rule,-0.013925915842090986,0.32727272727272727,0.006534286784461554
667,subject to time variability <= 0.9000000059604645 & positive > 0.30000000447034836 & common > 0.5000000149011612 & socially controversial <= 0.9000000059604645,rule,-0.0029923349886709044,0.8895104895104895,0.0009380938145257612
934,technically complicated > 0.5000000149011612 & technically complicated <= 0.7000000178813934 & negative <= 0.7000000178813934 & socially controversial > 0.30000000447034836,rule,0.002078202478444914,0.1874125874125874,0.0008110026662495492
1007,technically complicated <= 0.7000000178813934 & conceptually dense > 0.5000000149011612,rule,0.0027269975414256392,0.46293706293706294,0.001359747639833767
1038,subject to time variability <= 0.9000000059604645 & common > 0.5000000149011612,rule,-0.01660408408035287,0.9258741258741259,0.0043498653303877645
1105,subject to geographical variability <= 0.9000000059604645 & negative <= 0.9000000059604645 & neutral <= 0.7000000178813934 & socially controversial <= 0.9000000059604645,rule,-0.006240461988766233,0.3258741258741259,0.0029249077958953783
1199,common > 0.5000000149011612 & technically complicated > 0.7000000178813934 & socially controversial <= 0.9000000059604645,rule,-0.006316099614330322,0.5286713286713287,0.003152853413315947
