,rule,type,coef,support,importance
44,positive <= 0.7000000178813934 & positive > 0.5000000149011612,rule,0.0005607014951753628,0.19507186858316222,0.0002221813437949469
70,socially controversial <= 0.7000000178813934 & interdisciplinary > 0.7000000178813934 & technically complicated > 0.5000000149011612,rule,-0.004911489591145881,0.3798767967145791,0.0023838207866501335
218,positive > 0.7000000178813934 & technically complicated > 0.5000000149011612,rule,-0.0012925034100275516,0.6447638603696099,0.0006185725048108736
238,negative <= 0.7000000178813934 & common > 0.7000000178813934 & positive > 0.7000000178813934,rule,-0.0009071427080882625,0.5667351129363449,0.00044951317104712256
323,technically complicated <= 0.7000000178813934 & negative > 0.30000000447034836 & neutral <= 0.9000000059604645 & common > 0.7000000178813934,rule,0.0063722767765343295,0.3593429158110883,0.003057468497751561
462,common <= 0.9000000059604645 & technically complicated > 0.5000000149011612 & unambiguous > 0.7000000178813934 & positive > 0.7000000178813934 & socially controversial <= 0.9000000059604645,rule,-0.004925381163094559,0.5236139630390144,0.002459942560990557
472,socially controversial > 0.5000000149011612 & socially controversial <= 0.7000000178813934 & interdisciplinary > 0.7000000178813934,rule,-0.0012289746362260572,0.23203285420944558,0.0005187868766834452
475,common > 0.7000000178813934 & socially controversial <= 0.7000000178813934 & positive > 0.5000000149011612 & positive > 0.7000000178813934,rule,-0.00035646556557491696,0.3757700205338809,0.00017264378905244358
571,technically complicated <= 0.7000000178813934 & negative > 0.5000000149011612,rule,0.00922419375759633,0.17248459958932238,0.003484910442423963
585,common > 0.7000000178813934 & unambiguous > 0.7000000178813934 & socially controversial > 0.7000000178813934,rule,0.0008111497036743266,0.22792607802874743,0.0003402729799944987
692,neutral > 0.7000000178813934 & socially controversial > 0.30000000447034836 & socially controversial > 0.7000000178813934,rule,0.004769068913738201,0.35728952772073924,0.0022853432030992635
755,technically complicated <= 0.7000000178813934 & conceptually dense > 0.7000000178813934 & neutral <= 0.9000000059604645,rule,0.002871713554144936,0.486652977412731,0.0014353451102043684
769,negative <= 0.5000000149011612 & socially controversial <= 0.7000000178813934,rule,-0.0023011995159735047,0.4928131416837782,0.001150480892746164
782,common > 0.7000000178813934 & technically complicated <= 0.7000000178813934 & subject to time variability <= 0.9000000059604645 & negative > 0.5000000149011612,rule,0.008822563717031972,0.11088295687885011,0.0027701715864518147
842,socially controversial > 0.5000000149011612 & socially controversial <= 0.7000000178813934 & technically complicated > 0.5000000149011612,rule,-0.0018577937102816865,0.21560574948665298,0.0007640026377200549
880,negative <= 0.7000000178813934 & conceptually dense > 0.7000000178813934 & positive > 0.7000000178813934 & technically complicated > 0.5000000149011612,rule,-0.0064329546189562225,0.6180698151950719,0.0031255125449974577
