LLM,Complexity,Metric,TopK,RuleCountFile,EvalMode,r2,mae,spearman,mcc,f1
gpt-3.5-turbo,hard,explanation_length,3,8,heldout_refit_on_rule_activations,0.8007926685167872,45.20560779926947,0.19737239376674923,0.9782553298768587,0.9782608695652174
gpt-3.5-turbo,hard,explanation_length,10,8,heldout_refit_on_rule_activations,0.838420246962163,38.3942352821373,0.5769827589270904,0.9782553298768587,0.9782608695652174
llama3.1,hard,information_overload,1,209,heldout_refit_on_rule_activations,0.0021345239960177675,0.8041676460582116,0.04149708265206142,0.6485456705647394,0.5925925925925926
llama3.1,hard,information_overload,3,209,heldout_refit_on_rule_activations,0.050397422090065036,0.7853322002644061,0.27714352431729294,0.7228881244775514,0.6934865900383141
llama3.1,hard,information_overload,10,209,heldout_refit_on_rule_activations,0.3894941972978906,0.5280537929668735,0.5577038187435883,0.7369838679920943,0.7107750472589792
llama3.1:70b,hard,gunning_fog,1,121,heldout_refit_on_rule_activations,0.017101116746471634,6.233797955480404,0.13398962518451765,0.10670786463638772,0.05849056603773585
llama3.1:70b,hard,gunning_fog,3,121,heldout_refit_on_rule_activations,0.050114927208634974,6.101728946445183,0.18836930426619808,0.11108192699799964,0.038187702265372166
llama3.1:70b,hard,gunning_fog,10,121,heldout_refit_on_rule_activations,0.549537227481903,4.015137058700603,0.7263124793442366,0.6146019321699704,0.7660390934164768
gpt-4o,easy,information_overload,1,29,heldout_refit_on_rule_activations,0.7497280103910389,0.013707903556349063,0.8879279637671751,0.9748660366403843,0.9750692520775623
gpt-4o,easy,information_overload,3,29,heldout_refit_on_rule_activations,0.7638369662238662,0.01458086736017121,0.897293699062945,0.9748660366403843,0.9750692520775623
gpt-4o,easy,information_overload,10,29,heldout_refit_on_rule_activations,0.756602845574277,0.01406082399140924,0.2971305037791919,0.9748660366403843,0.9750692520775623
gpt-4o,medium,explanation_length,1,87,heldout_refit_on_rule_activations,0.9843609716512519,42.110670044299,0.425301260595846,1.0,1.0
gpt-4o,medium,explanation_length,3,87,heldout_refit_on_rule_activations,0.9851421483202396,41.53741606538131,0.4252247664682977,1.0,1.0
gpt-4o,medium,explanation_length,10,87,heldout_refit_on_rule_activations,0.9863065598748371,40.758109387203646,0.4252417440836038,1.0,1.0
llama3.1:70b,hard,explanation_length,1,25,heldout_refit_on_rule_activations,0.8877518977531136,106.51369020522912,0.28336754506327005,1.0,1.0
llama3.1:70b,hard,explanation_length,3,25,heldout_refit_on_rule_activations,0.8901688908941365,105.82088560022005,0.28336968654270916,1.0,1.0
llama3.1:70b,hard,explanation_length,10,25,heldout_refit_on_rule_activations,0.9490121126480809,56.83987057057299,0.8485640406354548,1.0,1.0
gpt-3.5-turbo,hard,subjectivity_score_nn,1,31,heldout_refit_on_rule_activations,0.11680772297704378,0.3599274268994893,0.31041745120832653,0.38804827928316443,0.5776654411764706
gpt-3.5-turbo,hard,subjectivity_score_nn,3,31,heldout_refit_on_rule_activations,0.46764084630886793,0.23457551928030856,0.5382534823765533,0.7952203787947031,0.8228260869565217
gpt-3.5-turbo,hard,subjectivity_score_nn,10,31,heldout_refit_on_rule_activations,0.5681516263258233,0.19372485125522582,0.5753476428212301,0.9473589969620987,0.985412227503688
gpt-4o-mini,medium,framing_effect,1,32,heldout_refit_on_rule_activations,0.7420558448435632,0.1979579675141024,0.9106427195374032,1.0,1.0
gpt-4o-mini,medium,framing_effect,3,32,heldout_refit_on_rule_activations,0.7671747834290397,0.17510708494994875,0.9134189664932699,1.0,1.0
gpt-4o-mini,medium,framing_effect,10,32,heldout_refit_on_rule_activations,0.7745845126257288,0.17108160581819631,0.8752685187042917,1.0,1.0
gpt-4o,hard,subjectivity_score_nn,1,173,heldout_refit_on_rule_activations,0.007257482056770237,0.4282711570774059,0.07843782157806133,0.09820186246284741,0.03197831978319783
gpt-4o,hard,subjectivity_score_nn,3,173,heldout_refit_on_rule_activations,0.5765632656928463,0.19915101062904886,0.6866838156085546,0.6529839714360064,0.7160537482319661
gpt-4o,hard,subjectivity_score_nn,10,173,heldout_refit_on_rule_activations,0.6055487269277537,0.19114703764992352,0.6822822616718907,0.6529839714360064,0.7160537482319661
gpt-4o-mini,hard,subjectivity_score_nn,1,76,heldout_refit_on_rule_activations,0.4128197890150185,0.22536597892256757,0.5277947514591923,0.6270229539093322,0.6558481322718922
gpt-4o-mini,hard,subjectivity_score_nn,3,76,heldout_refit_on_rule_activations,0.6602522157226518,0.1445144283047581,0.6731047936859661,0.6270229539093322,0.6558481322718922
gpt-4o-mini,hard,subjectivity_score_nn,10,76,heldout_refit_on_rule_activations,0.6968228773621942,0.1359787439447891,0.5942385490246636,0.6270229539093322,0.6558481322718922
gpt-4o,medium,information_overload,1,111,heldout_refit_on_rule_activations,0.4657032971545382,0.3201863239162657,0.7480397987110293,0.9320564693682419,0.9573582196697774
gpt-4o,medium,information_overload,3,111,heldout_refit_on_rule_activations,0.5980223706211848,0.2514022041215862,0.7926236253908091,0.9320564693682419,0.9573582196697774
gpt-4o,medium,information_overload,10,111,heldout_refit_on_rule_activations,0.627916883919202,0.26312429508009016,0.7784340874555363,0.9320564693682419,0.9573582196697774
gpt-4o,medium,subjectivity_score_nn,1,115,heldout_refit_on_rule_activations,0.02536543045758921,0.4442745721023588,0.152551840732553,0.1642574633332544,0.11902614968440037
gpt-4o,medium,subjectivity_score_nn,3,115,heldout_refit_on_rule_activations,0.1698686868997712,0.37749131104006783,0.380875568092168,0.45114941229774025,0.4643687883273419
gpt-4o,medium,subjectivity_score_nn,10,115,heldout_refit_on_rule_activations,0.322579149871444,0.3250278241742502,0.5175148297301402,0.45114941229774025,0.4643687883273419
gpt-3.5-turbo,hard,information_overload,1,55,heldout_refit_on_rule_activations,0.2998410601536313,0.6660348224993248,0.6599104944246243,0.9707175594663444,0.9778197262859839
gpt-3.5-turbo,hard,information_overload,3,55,heldout_refit_on_rule_activations,0.4779405589146323,0.5461630130187067,0.7261395043764128,0.9707175594663444,0.9778197262859839
gpt-3.5-turbo,hard,information_overload,10,55,heldout_refit_on_rule_activations,0.48292061476623527,0.5465703452513794,0.6648066789632048,0.9707175594663444,0.9778197262859839
llama3.1:70b,medium,subjectivity_score_nn,1,65,heldout_refit_on_rule_activations,0.014753565997231544,0.34489530715247746,0.08953969876556149,0.1381215291977746,0.1265267773253993
llama3.1:70b,medium,subjectivity_score_nn,3,65,heldout_refit_on_rule_activations,0.8727070404102317,0.05789180914803775,0.723148028746021,0.8874533732539804,0.9650519031141869
llama3.1:70b,medium,subjectivity_score_nn,10,65,heldout_refit_on_rule_activations,0.8815395004881695,0.05475423566984928,0.717155013911688,0.8904647486847272,0.9661251296232285
llama3.1:70b,medium,information_overload,1,163,heldout_refit_on_rule_activations,0.17856336111600246,0.45047517663261116,0.5012504266036042,0.9754282368518933,0.9816832830976119
llama3.1:70b,medium,information_overload,3,163,heldout_refit_on_rule_activations,0.19103052954959376,0.4412943378720318,0.4825349607988136,0.9754282368518933,0.9816832830976119
llama3.1:70b,medium,information_overload,10,163,heldout_refit_on_rule_activations,0.23001209075122186,0.43147540047680416,0.5078458943104248,0.9754282368518933,0.9816832830976119
llama3.1,easy,oversimplification,1,44,heldout_refit_on_rule_activations,0.011914096829685694,0.5032713864920015,0.1127710136410025,0.010375842842582425,0.09398291219778222
llama3.1,easy,oversimplification,3,44,heldout_refit_on_rule_activations,0.018831809731445492,0.4985513417736046,0.13828360187365402,0.010375842842582425,0.09398291219778222
llama3.1,easy,oversimplification,10,44,heldout_refit_on_rule_activations,0.04522463619140915,0.4857546375930904,0.20072727964524395,0.04066723186654163,0.023174971031286212
llama3.1,medium,framing_effect,1,214,heldout_refit_on_rule_activations,0.14489565049708808,0.8324692260008112,0.31926240060586175,0.2948858715868314,0.22031696544557028
llama3.1,medium,framing_effect,3,214,heldout_refit_on_rule_activations,0.20489382308665327,0.7666279838247995,0.4086783951763171,0.37499415460401747,0.3268197361993161
llama3.1,medium,framing_effect,10,214,heldout_refit_on_rule_activations,0.5114652806863254,0.5900327918975018,0.5962134706341734,0.4809729121123674,0.6487362899380067
llama3.1:70b,hard,framing_effect,1,115,heldout_refit_on_rule_activations,0.211628612776386,0.5732229894666757,0.31059918575900625,0.29966643013575844,0.21245421245421245
llama3.1:70b,hard,framing_effect,3,115,heldout_refit_on_rule_activations,0.7327956466136027,0.30855872924652933,0.6838412529990088,0.5083744485669179,0.721871994871247
llama3.1:70b,hard,framing_effect,10,115,heldout_refit_on_rule_activations,0.7455599943620879,0.29144306490733096,0.6891829681579315,0.5381300781846046,0.543778801843318
gpt-4o-mini,medium,oversimplification,1,67,heldout_refit_on_rule_activations,0.05720294170153373,0.5805988605158608,0.20858639767319923,-0.006977287167307175,0.0
gpt-4o-mini,medium,oversimplification,3,67,heldout_refit_on_rule_activations,0.09510464761115434,0.5543866262206644,0.2682801623412299,-0.0007137726754838939,0.004672897196261682
gpt-4o-mini,medium,oversimplification,10,67,heldout_refit_on_rule_activations,0.37410852148898,0.43348036630359965,0.5863529911097319,0.05580138177806223,0.02888086642599278
gpt-4o-mini,medium,subjectivity_score_nn,1,95,heldout_refit_on_rule_activations,0.33093170102302427,0.2713248851498349,0.48210058591999805,0.5983172670482736,0.6212311557788944
gpt-4o-mini,medium,subjectivity_score_nn,3,95,heldout_refit_on_rule_activations,0.48620519070048807,0.21312782627059695,0.5640999540056081,0.7365240778003131,0.7771587743732591
gpt-4o-mini,medium,subjectivity_score_nn,10,95,heldout_refit_on_rule_activations,0.7860084863990404,0.10250287605982124,0.650091683302224,0.8082784202099018,0.9217250549196438
gpt-4o,hard,gunning_fog,1,177,heldout_refit_on_rule_activations,0.04409464546484276,4.738123425926617,0.1898127476248098,1.0,1.0
gpt-4o,hard,gunning_fog,3,177,heldout_refit_on_rule_activations,0.5837298565649663,3.1168931516136347,0.7241410836494061,1.0,1.0
gpt-4o,hard,gunning_fog,10,177,heldout_refit_on_rule_activations,0.6137625784324459,3.0023855602489573,0.7262271913961033,1.0,1.0
llama3.1:70b,medium,framing_effect,1,124,heldout_refit_on_rule_activations,0.14011672591157553,0.840280420918023,0.3099424103104397,0.3541689254357269,0.28169014084507044
llama3.1:70b,medium,framing_effect,3,124,heldout_refit_on_rule_activations,0.2298946174312274,0.8098224907066983,0.41443268127188176,0.37771635199188114,0.31271609681137147
llama3.1:70b,medium,framing_effect,10,124,heldout_refit_on_rule_activations,0.3604951683353177,0.731904883956401,0.5321510783691056,0.3924482087110489,0.575544707703298
gpt-4o-mini,hard,explanation_length,1,113,heldout_refit_on_rule_activations,0.5420884746074008,40.56945428535347,0.06603615530193042,0.7665728942501231,0.7407407407407407
gpt-4o-mini,hard,explanation_length,3,113,heldout_refit_on_rule_activations,0.813667193456483,37.803656184084986,0.08090685329453552,0.7665728942501231,0.7407407407407407
gpt-4o-mini,hard,explanation_length,10,113,heldout_refit_on_rule_activations,0.8461800843716676,37.18217722790166,0.1387512909800905,0.9072862975694118,0.9032258064516129
gpt-3.5-turbo,easy,information_overload,1,26,heldout_refit_on_rule_activations,0.7818112542654876,0.02752941366947349,0.7579658018333333,1.0,1.0
gpt-3.5-turbo,easy,information_overload,3,26,heldout_refit_on_rule_activations,0.7864309874784033,0.027086998289328642,0.4659963686026307,1.0,1.0
gpt-3.5-turbo,easy,information_overload,10,26,heldout_refit_on_rule_activations,0.7982475816455276,0.027159443103519372,0.20091090177851464,1.0,1.0
gpt-4o,easy,explanation_length,1,36,heldout_refit_on_rule_activations,0.9816251760852115,27.460416526762053,0.2606280370782287,1.0,1.0
gpt-4o,easy,explanation_length,3,36,heldout_refit_on_rule_activations,0.9824897300403501,27.63795379346298,0.2606209821324366,1.0,1.0
gpt-4o,easy,explanation_length,10,36,heldout_refit_on_rule_activations,0.9820163341545965,27.73180626884453,0.260613322625646,1.0,1.0
gpt-3.5-turbo,easy,explanation_length,1,29,heldout_refit_on_rule_activations,0.9444962778174347,26.474883724461154,0.15783685793976676,1.0,1.0
gpt-3.5-turbo,easy,explanation_length,3,29,heldout_refit_on_rule_activations,0.9463942322557928,26.05170121307006,0.15783708568658517,1.0,1.0
gpt-3.5-turbo,easy,explanation_length,10,29,heldout_refit_on_rule_activations,0.9508322413468152,24.288891629299815,0.39856325147425653,1.0,1.0
llama3.1,medium,explanation_length,1,32,heldout_refit_on_rule_activations,0.3164406793208028,175.54908154172998,0.1355397722600726,0.41257066304272183,0.3005366726296959
llama3.1,medium,explanation_length,3,32,heldout_refit_on_rule_activations,0.9475886479709078,72.37515239644422,0.34684156535044425,0.9035094948930953,0.9030023094688222
llama3.1,medium,explanation_length,10,32,heldout_refit_on_rule_activations,0.946028899105831,71.82958245795083,0.3468226568779018,0.9035094948930953,0.9030023094688222
gpt-3.5-turbo,medium,subjectivity_score_nn,1,27,heldout_refit_on_rule_activations,0.4199184129548824,0.2430339510631036,0.5502020034948897,0.80611716692866,0.8336025848142165
gpt-3.5-turbo,medium,subjectivity_score_nn,3,27,heldout_refit_on_rule_activations,0.4216481012897728,0.2419829616844895,0.5545933007785477,0.80611716692866,0.8336025848142165
gpt-3.5-turbo,medium,subjectivity_score_nn,10,27,heldout_refit_on_rule_activations,0.4947652728297628,0.22021626195532515,0.5685249405896997,0.80611716692866,0.8336025848142165
llama3.1,easy,explanation_length,1,23,heldout_refit_on_rule_activations,0.9438472904993401,28.596939502106284,0.12479770560620822,1.0,1.0
llama3.1,easy,explanation_length,3,23,heldout_refit_on_rule_activations,0.9577736628032979,28.085837536154433,0.12479796225817925,1.0,1.0
llama3.1,easy,explanation_length,10,23,heldout_refit_on_rule_activations,0.9587106355048463,27.64354783798611,0.12479773383901654,1.0,1.0
llama3.1:70b,hard,information_overload,1,148,heldout_refit_on_rule_activations,0.1712958287588504,1.340300993607785,0.40427625322124594,0.45599876547010804,0.41786743515850144
llama3.1:70b,hard,information_overload,3,148,heldout_refit_on_rule_activations,0.5136771310847742,0.8880674082259381,0.6355476736069937,0.5465127087483959,0.5755226685459244
llama3.1:70b,hard,information_overload,10,148,heldout_refit_on_rule_activations,0.8158189555638208,0.48668559505029196,0.817440111466375,0.7761408467357895,0.8055480010878433
gpt-4o,medium,framing_effect,1,106,heldout_refit_on_rule_activations,0.782790948015507,0.24191036382697936,0.9332979541825296,1.0,1.0
gpt-4o,medium,framing_effect,3,106,heldout_refit_on_rule_activations,0.7922497737475863,0.2381096994537666,0.9257218824877944,1.0,1.0
gpt-4o,medium,framing_effect,10,106,heldout_refit_on_rule_activations,0.8212007410482839,0.21064645561014156,0.8904834011909376,1.0,1.0
gpt-3.5-turbo,medium,information_overload,1,57,heldout_refit_on_rule_activations,0.30188015281612657,0.5397293136888678,0.6644370953392272,0.9894077086284027,0.9920893438808748
gpt-3.5-turbo,medium,information_overload,3,57,heldout_refit_on_rule_activations,0.3060891169589357,0.5372858434887897,0.6027869228115176,0.9894077086284027,0.9920893438808748
gpt-3.5-turbo,medium,information_overload,10,57,heldout_refit_on_rule_activations,0.3272298244344559,0.522010629228064,0.5893656733583096,0.9894077086284027,0.9920893438808748
llama3.1:70b,hard,oversimplification,1,134,heldout_refit_on_rule_activations,0.09772449829484098,0.7388148020545984,0.30566939665458875,-0.022603338835759983,0.01228878648233487
llama3.1:70b,hard,oversimplification,3,134,heldout_refit_on_rule_activations,0.10384495991090625,0.7392199514464285,0.3184414439359055,-0.014921050919761258,0.0
llama3.1:70b,hard,oversimplification,10,134,heldout_refit_on_rule_activations,0.11599269264618262,0.7328225153227577,0.2550889335356776,-0.014921050919761258,0.0
gpt-4o,medium,oversimplification,1,129,heldout_refit_on_rule_activations,0.0016569425749315414,0.21525858999692382,0.07289257682079701,-0.02633298914165598,0.0
gpt-4o,medium,oversimplification,3,129,heldout_refit_on_rule_activations,0.19467380219734298,0.18557152385434378,0.3200756103582822,0.5011013440211215,0.4173669467787115
gpt-4o,medium,oversimplification,10,129,heldout_refit_on_rule_activations,0.2392198135377246,0.17775715150302204,0.2880956017036162,0.5011013440211215,0.4173669467787115
llama3.1,hard,subjectivity_score_nn,1,80,heldout_refit_on_rule_activations,0.7733126525854173,0.10247723980744343,0.7896442439734538,0.9959038585455848,0.9986582868441495
llama3.1,hard,subjectivity_score_nn,3,80,heldout_refit_on_rule_activations,0.7881116210565581,0.09508199303329071,0.770513284164944,0.9959038585455848,0.9986582868441495
llama3.1,hard,subjectivity_score_nn,10,80,heldout_refit_on_rule_activations,0.8145086525950596,0.08500156999019445,0.693799005968503,0.9959038585455848,0.9986582868441495
gpt-4o-mini,hard,framing_effect,1,63,heldout_refit_on_rule_activations,0.6039559986301387,0.21825234750689476,0.8254421346462073,1.0,1.0
gpt-4o-mini,hard,framing_effect,3,63,heldout_refit_on_rule_activations,0.6173517771083403,0.2087754562673706,0.8316960635495735,1.0,1.0
gpt-4o-mini,hard,framing_effect,10,63,heldout_refit_on_rule_activations,0.7581415024131353,0.15659191551348262,0.8563061636040636,1.0,1.0
llama3.1,medium,oversimplification,1,138,heldout_refit_on_rule_activations,0.017117253930087672,0.30887346256291326,0.14287536714429835,-0.05293682901415429,0.0
llama3.1,medium,oversimplification,3,138,heldout_refit_on_rule_activations,0.050433877595337906,0.31333517047913095,0.1878704046207778,-0.010782740146098901,0.0
llama3.1,medium,oversimplification,10,138,heldout_refit_on_rule_activations,0.10515074431303151,0.31422510943378323,0.2900723251309255,0.006435609623642232,0.02830188679245283
gpt-4o,hard,framing_effect,1,217,heldout_refit_on_rule_activations,0.013563707623303278,0.7493253950105162,0.10905617538718976,0.07108339595124172,0.016935263589183285
gpt-4o,hard,framing_effect,3,217,heldout_refit_on_rule_activations,0.4924198301278738,0.4324881083963238,0.6818774749908241,0.5553004118470674,0.6019641825534373
gpt-4o,hard,framing_effect,10,217,heldout_refit_on_rule_activations,0.6592132087270215,0.3064451388305749,0.7589107097980873,0.5553004118470674,0.6019641825534373
gpt-3.5-turbo,easy,oversimplification,1,55,heldout_refit_on_rule_activations,-0.003476313011368415,0.5559358726736185,0.005964073231349495,0.020777568755175092,0.09860123824810824
gpt-3.5-turbo,easy,oversimplification,3,55,heldout_refit_on_rule_activations,-0.002694951892628916,0.5559771271058053,0.04435702118952434,0.033448802204106884,0.02875399361022364
gpt-3.5-turbo,easy,oversimplification,10,55,heldout_refit_on_rule_activations,-0.0011464700805996486,0.5530275763676543,0.07214058267773442,0.05787767230263767,0.05714285714285714
llama3.1:70b,easy,information_overload,1,95,heldout_refit_on_rule_activations,0.4217391680554442,0.10037092346566578,0.6917344542211018,0.8086181736488439,0.7967479674796748
llama3.1:70b,easy,information_overload,3,95,heldout_refit_on_rule_activations,0.7258157611844768,0.06455567830281647,0.8616406768497162,0.8086181736488439,0.7967479674796748
llama3.1:70b,easy,information_overload,10,95,heldout_refit_on_rule_activations,0.8197383635113618,0.04625350336418076,0.356593011023655,0.8086181736488439,0.7967479674796748
gpt-4o,easy,oversimplification,1,78,heldout_refit_on_rule_activations,0.12921001853200675,0.26621347451028277,0.30288350804192077,0.8770648012679703,0.8719512195121951
gpt-4o,easy,oversimplification,3,78,heldout_refit_on_rule_activations,0.1495294479237771,0.2624276817487617,0.2505786258003874,0.8770648012679703,0.8719512195121951
gpt-4o,easy,oversimplification,10,78,heldout_refit_on_rule_activations,0.1936886318102634,0.256189295452709,0.20343708427400084,0.8770648012679703,0.8719512195121951
llama3.1,hard,framing_effect,1,226,heldout_refit_on_rule_activations,0.1340687021601722,0.8262175003389486,0.3124894556759452,0.2862712781352738,0.20950888192267503
llama3.1,hard,framing_effect,3,226,heldout_refit_on_rule_activations,0.14011955158429656,0.8222986879299762,0.32340191711776217,0.2862712781352738,0.20950888192267503
llama3.1,hard,framing_effect,10,226,heldout_refit_on_rule_activations,0.5142683255797146,0.5367268745442838,0.6255737944351663,0.5926461418596393,0.6164715381509891
llama3.1,medium,information_overload,1,197,heldout_refit_on_rule_activations,0.024182271427959368,0.804958751657295,0.13902340564487248,0.11860000585881894,0.0406062339147841
llama3.1,medium,information_overload,3,197,heldout_refit_on_rule_activations,0.06869968981924035,0.7783395148202281,0.17878795318420254,0.20484120413670337,0.11499312242090784
llama3.1,medium,information_overload,10,197,heldout_refit_on_rule_activations,0.37022693762699177,0.5778819936844705,0.5703082674849874,0.48892408938401244,0.48239202657807306
gpt-4o-mini,hard,oversimplification,1,115,heldout_refit_on_rule_activations,0.04323881635546001,0.5884819126675971,0.18600200339982856,-0.006379300478234379,0.0
gpt-4o-mini,hard,oversimplification,3,115,heldout_refit_on_rule_activations,0.06274325176373308,0.5820800224013896,0.1968460956340046,-0.005752778133241093,0.0
gpt-4o-mini,hard,oversimplification,10,115,heldout_refit_on_rule_activations,0.12348681239676929,0.5403827173132782,0.3144923538461677,0.041283001413585235,0.014705882352941176
gpt-4o-mini,medium,explanation_length,1,90,heldout_refit_on_rule_activations,0.6074955920695391,31.64792427038326,0.06603683047262852,0.7665728942501231,0.7407407407407407
gpt-4o-mini,medium,explanation_length,3,90,heldout_refit_on_rule_activations,0.8839015127567424,29.779356726688736,0.08090752547345809,0.7665728942501231,0.7407407407407407
gpt-4o-mini,medium,explanation_length,10,90,heldout_refit_on_rule_activations,0.8869533069746088,29.293316453918226,0.203930290591956,1.0,1.0
gpt-3.5-turbo,hard,gunning_fog,1,62,heldout_refit_on_rule_activations,0.37251333943831233,3.1377231885575867,0.414558753618832,0.9689392448736162,0.9708029197080292
gpt-3.5-turbo,hard,gunning_fog,3,62,heldout_refit_on_rule_activations,0.39957836349190656,3.0469800580424127,0.39999616089318696,0.9689392448736162,0.9708029197080292
gpt-3.5-turbo,hard,gunning_fog,10,62,heldout_refit_on_rule_activations,0.4125271374815701,3.0573497328170016,0.4087146502535188,0.9689392448736162,0.9708029197080292
llama3.1,hard,explanation_length,1,59,heldout_refit_on_rule_activations,0.27875781788902254,188.76158465696668,0.139691080251036,0.3557640190496202,0.23290203327171904
llama3.1,hard,explanation_length,3,59,heldout_refit_on_rule_activations,0.9411433803245275,76.3902683120849,0.35786311715003705,0.9005359764688097,0.8998849252013809
llama3.1,hard,explanation_length,10,59,heldout_refit_on_rule_activations,0.9436814401916,76.4122620054773,0.3578579556937894,0.9005359764688097,0.8998849252013809
gpt-4o-mini,easy,information_overload,1,75,heldout_refit_on_rule_activations,0.26101557317554824,0.39557849813236323,0.3641049765934858,0.5733390610380208,0.5213675213675214
